quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,rot_epoch
b'-0.50421142578125',b'-0.2294921875',b'-0.52740478515625',b'0.6441650390625',b'3.1416015625',b'94308',b'\x00\x01\x00\x00c',b'94502',b'946685728.761'
b'-0.51287841796875',b'-0.20855712890625',b'-0.52471923828125',b'0.64666748046875',b'3.1416015625',b'94408',b'\x00\x01\x00\x00c',b'94502',b'946685728.861'
b'-0.514404296875',b'-0.19854736328125',b'-0.5218505859375',b'0.65087890625',b'3.1416015625',b'94508',b'\x00\x01\x00\x00c',b'94502',b'946685728.961'
b'-0.50836181640625',b'-0.2001953125',b'-0.5218505859375',b'0.65509033203125',b'3.1416015625',b'94608',b'\x00\x01\x00\x00c',b'94502',b'946685729.061'
b'-0.502197265625',b'-0.207275390625',b'-0.52069091796875',b'0.6585693359375',b'3.1416015625',b'94707',b'\x00\x01\x00\x00c',b'94502',b'946685729.66'
b'-0.49847412109375',b'-0.21630859375',b'-0.5155029296875',b'0.66259765625',b'3.1416015625',b'94807',b'\x00\x01\x00\x00c',b'94502',b'946685729.76'
b'-0.4906005859375',b'-0.22314453125',b'-0.5135498046875',b'0.66766357421875',b'3.1416015625',b'94907',b'\x00\x01\x00\x00c',b'94502',b'946685729.86'
b'-0.48736572265625',b'-0.23162841796875',b'-0.51019287109375',b'0.669677734375',b'3.1416015625',b'95007',b'\x00\x01\x00\x00c',b'94502',b'946685729.96'
b'-0.48736572265625',b'-0.241455078125',b'-0.5050048828125',b'0.670166015625',b'3.1416015625',b'95107',b'\x00\x01\x00\x00c',b'94502',b'946685730.06'
b'-0.49481201171875',b'-0.262939453125',b'-0.4962158203125',b'0.66314697265625',b'3.1416015625',b'95307',b'\x00\x01\x00\x00c',b'94502',b'946685729.76'
b'-0.4998779296875',b'-0.27593994140625',b'-0.49517822265625',b'0.65478515625',b'3.1416015625',b'95406',b'\x00\x01\x00\x00c',b'95518',b'946685729.859'
b'-0.4998779296875',b'-0.27593994140625',b'-0.49517822265625',b'0.65478515625',b'3.1416015625',b'95476',b'\x00\x01\x00\x00c',b'95518',b'946685729.929'
b'-0.50164794921875',b'-0.28497314453125',b'-0.50103759765625',b'0.64501953125',b'3.1416015625',b'95522',b'\x00\x01\x00\x00c',b'95518',b'946685729.975'
b'-0.50244140625',b'-0.30413818359375',b'-0.52581787109375',b'0.61529541015625',b'3.1416015625',b'95706',b'\x00\x01\x00\x00c',b'95518',b'946685730.159'
b'-0.50518798828125',b'-0.31591796875',b'-0.53338623046875',b'0.60040283203125',b'3.1416015625',b'95806',b'\x00\x01\x00\x00c',b'95518',b'946685730.759'
b'-0.5108642578125',b'-0.33306884765625',b'-0.53192138671875',b'0.58746337890625',b'3.1416015625',b'95905',b'\x00\x01\x00\x00c',b'95518',b'946685730.858'
b'-0.51739501953125',b'-0.3818359375',b'-0.51226806640625',b'0.56927490234375',b'3.1416015625',b'96106',b'\x00\x01\x00\x00c',b'95518',b'946685731.059'
b'-0.51947021484375',b'-0.48797607421875',b'-0.41143798828125',b'0.568115234375',b'3.1416015625',b'96404',b'\x00\x01\x00\x00c',b'96458',b'946685731.857'
b'-0.51544189453125',b'-0.52484130859375',b'-0.36859130859375',b'0.568359375',b'3.1416015625',b'96504',b'\x00\x01\x00\x00c',b'96458',b'946685731.957'
b'-0.5020751953125',b'-0.557373046875',b'-0.341552734375',b'0.56622314453125',b'3.1416015625',b'96704',b'\x00\x01\x00\x00c',b'96458',b'946685732.157'
b'-0.4940185546875',b'-0.5662841796875',b'-0.34149169921875',b'0.564453125',b'3.1416015625',b'96804',b'\x00\x01\x00\x00c',b'96458',b'946685731.757'
b'-0.49053955078125',b'-0.56793212890625',b'-0.34185791015625',b'0.56561279296875',b'3.1416015625',b'96903',b'\x00\x01\x00\x00c',b'96458',b'946685731.856'
b'-0.49664306640625',b'-0.5640869140625',b'-0.33819580078125',b'0.56634521484375',b'3.1416015625',b'97103',b'\x00\x01\x00\x00c',b'96458',b'946685732.056'
b'-0.5009765625',b'-0.559326171875',b'-0.33502197265625',b'0.56915283203125',b'3.1416015625',b'97203',b'\x00\x01\x00\x00c',b'97438',b'946685732.656'
b'-0.50274658203125',b'-0.5635986328125',b'-0.35552978515625',b'0.5506591796875',b'3.1416015625',b'97402',b'\x00\x01\x00\x00c',b'97438',b'946685732.855'
b'-0.50946044921875',b'-0.576416015625',b'-0.387939453125',b'0.5076904296875',b'3.1416015625',b'97502',b'\x00\x01\x00\x00c',b'97438',b'946685732.955'
b'-0.5015869140625',b'-0.5955810546875',b'-0.4068603515625',b'0.4776611328125',b'3.1416015625',b'97702',b'\x00\x01\x00\x00c',b'97438',b'946685732.655'
b'-0.49774169921875',b'-0.60064697265625',b'-0.40997314453125',b'0.47271728515625',b'3.1416015625',b'97801',b'\x00\x01\x00\x00c',b'97438',b'946685732.754'
b'-0.493408203125',b'-0.6041259765625',b'-0.41290283203125',b'0.47015380859375',b'3.1416015625',b'97901',b'\x00\x01\x00\x00c',b'97438',b'946685732.854'
b'-0.45965576171875',b'-0.63623046875',b'-0.38616943359375',b'0.4844970703125',b'3.1416015625',b'98002',b'\x00\x01\x00\x00c',b'97438',b'946685732.955'
b'-0.38031005859375',b'-0.68768310546875',b'-0.32135009765625',b'0.52838134765625',b'3.1416015625',b'98101',b'\x00\x01\x00\x00c',b'97438',b'946685733.054'
b'-0.327392578125',b'-0.7156982421875',b'-0.27264404296875',b'0.55340576171875',b'3.1416015625',b'98200',b'\x00\x01\x00\x00c',b'98417',b'946685733.653'
b'-0.30535888671875',b'-0.72503662109375',b'-0.249755859375',b'0.5645751953125',b'3.1416015625',b'98300',b'\x00\x01\x00\x00c',b'98417',b'946685733.753'
b'-0.28607177734375',b'-0.72955322265625',b'-0.22576904296875',b'0.5787353515625',b'3.1416015625',b'98500',b'\x00\x01\x00\x00c',b'98417',b'946685733.953'
b'-0.28448486328125',b'-0.726806640625',b'-0.2186279296875',b'0.585693359375',b'3.1416015625',b'98600',b'\x00\x01\x00\x00c',b'98417',b'946685734.053'
b'-0.28240966796875',b'-0.7230224609375',b'-0.216552734375',b'0.59210205078125',b'3.1416015625',b'98699',b'\x00\x01\x00\x00c',b'98417',b'946685734.152'
b'-0.2855224609375',b'-0.7177734375',b'-0.224365234375',b'0.59405517578125',b'3.1416015625',b'98800',b'\x00\x01\x00\x00c',b'98417',b'946685734.753'
b'-0.28741455078125',b'-0.71295166015625',b'-0.22967529296875',b'0.596923828125',b'3.1416015625',b'98899',b'\x00\x01\x00\x00c',b'98417',b'946685734.852'
b'-0.2880859375',b'-0.710205078125',b'-0.23236083984375',b'0.598876953125',b'3.1416015625',b'98999',b'\x00\x01\x00\x00c',b'98417',b'946685734.952'
b'-0.29327392578125',b'-0.709228515625',b'-0.231201171875',b'0.597900390625',b'3.1416015625',b'99099',b'\x00\x01\x00\x00c',b'98417',b'946685735.052'
b'-0.29913330078125',b'-0.706787109375',b'-0.23162841796875',b'0.5977783203125',b'3.1416015625',b'99199',b'\x00\x01\x00\x00c',b'99396',b'946685735.152'
b'-0.30816650390625',b'-0.7001953125',b'-0.23785400390625',b'0.59844970703125',b'3.1416015625',b'99298',b'\x00\x01\x00\x00c',b'99396',b'946685734.751'
b'-0.33624267578125',b'-0.68170166015625',b'-0.2557373046875',b'0.59735107421875',b'3.1416015625',b'99399',b'\x00\x01\x00\x00c',b'99396',b'946685734.852'
b'-0.403076171875',b'-0.6358642578125',b'-0.294921875',b'0.58837890625',b'3.1416015625',b'99499',b'\x00\x01\x00\x00c',b'99396',b'946685734.952'
b'-0.4697265625',b'-0.57952880859375',b'-0.33892822265625',b'0.57330322265625',b'3.1416015625',b'99598',b'\x00\x01\x00\x00c',b'99396',b'946685735.051'
b'-0.502685546875',b'-0.54241943359375',b'-0.36724853515625',b'0.5640869140625',b'3.1416015625',b'99697',b'\x00\x01\x00\x00c',b'99396',b'946685735.15'
b'-0.51318359375',b'-0.53021240234375',b'-0.37750244140625',b'0.5594482421875',b'3.1416015625',b'99797',b'\x00\x01\x00\x00c',b'99396',b'946685735.75'
b'-0.517333984375',b'-0.52825927734375',b'-0.37982177734375',b'0.55596923828125',b'3.1416015625',b'99898',b'\x00\x01\x00\x00c',b'99396',b'946685735.851'
b'-0.52227783203125',b'-0.52703857421875',b'-0.37896728515625',b'0.552978515625',b'3.1416015625',b'99997',b'\x00\x01\x00\x00c',b'99396',b'946685735.95'
b'-0.53070068359375',b'-0.5283203125',b'-0.37249755859375',b'0.54815673828125',b'3.1416015625',b'100097',b'\x00\x01\x00\x00c',b'99396',b'946685736.05'
b'-0.54656982421875',b'-0.535400390625',b'-0.34783935546875',b'0.5418701171875',b'3.1416015625',b'100197',b'\x00\x01\x00\x00c',b'100383',b'946685736.15'
b'-0.56353759765625',b'-0.54693603515625',b'-0.3133544921875',b'0.533935546875',b'3.1416015625',b'100297',b'\x00\x01\x00\x00c',b'100383',b'946685735.75'
b'-0.579345703125',b'-0.55291748046875',b'-0.28692626953125',b'0.52569580078125',b'3.1416015625',b'100396',b'\x00\x01\x00\x00c',b'100383',b'946685735.849'
b'-0.58905029296875',b'-0.5557861328125',b'-0.27239990234375',b'0.51953125',b'3.1416015625',b'100496',b'\x00\x01\x00\x00c',b'100383',b'946685735.949'
b'-0.589111328125',b'-0.55950927734375',b'-0.2705078125',b'0.5164794921875',b'3.1416015625',b'100596',b'\x00\x01\x00\x00c',b'100383',b'946685736.049'
b'-0.58380126953125',b'-0.56463623046875',b'-0.281005859375',b'0.51129150390625',b'3.1416015625',b'100696',b'\x00\x01\x00\x00c',b'100383',b'946685736.649'
b'-0.5770263671875',b'-0.57958984375',b'-0.31158447265625',b'0.48370361328125',b'3.1416015625',b'100795',b'\x00\x01\x00\x00c',b'100383',b'946685736.748'
b'-0.56915283203125',b'-0.60174560546875',b'-0.35626220703125',b'0.4324951171875',b'3.1416015625',b'100895',b'\x00\x01\x00\x00c',b'100383',b'946685736.848'
b'-0.5609130859375',b'-0.6158447265625',b'-0.38226318359375',b'0.39996337890625',b'3.1416015625',b'100995',b'\x00\x01\x00\x00c',b'100383',b'946685736.948'
b'-0.556396484375',b'-0.6231689453125',b'-0.3892822265625',b'0.38800048828125',b'3.1416015625',b'101095',b'\x00\x01\x00\x00c',b'101363',b'946685737.048'
b'-0.55517578125',b'-0.6273193359375',b'-0.38946533203125',b'0.38287353515625',b'3.1416015625',b'101194',b'\x00\x01\x00\x00c',b'101363',b'946685737.647'
b'-0.54901123046875',b'-0.63226318359375',b'-0.38836669921875',b'0.384765625',b'3.1416015625',b'101294',b'\x00\x01\x00\x00c',b'101363',b'946685737.747'
b'-0.52239990234375',b'-0.650634765625',b'-0.36798095703125',b'0.41033935546875',b'3.1416015625',b'101395',b'\x00\x01\x00\x00c',b'101363',b'946685737.848'
b'-0.4716796875',b'-0.6800537109375',b'-0.32061767578125',b'0.460693359375',b'3.1416015625',b'101494',b'\x00\x01\x00\x00c',b'101363',b'946685737.947'
b'-0.34820556640625',b'-0.739990234375',b'-0.222900390625',b'0.530517578125',b'3.1416015625',b'101693',b'\x00\x01\x00\x00c',b'101363',b'946685738.146'
b'-0.32366943359375',b'-0.74700927734375',b'-0.1920166015625',b'0.548095703125',b'3.1416015625',b'101794',b'\x00\x01\x00\x00c',b'101363',b'946685737.747'
b'-0.3055419921875',b'-0.75006103515625',b'-0.17010498046875',b'0.56134033203125',b'3.1416015625',b'101893',b'\x00\x01\x00\x00c',b'101363',b'946685737.846'
b'-0.28631591796875',b'-0.75555419921875',b'-0.1556396484375',b'0.56829833984375',b'3.1416015625',b'101993',b'\x00\x01\x00\x00c',b'101363',b'946685737.946'
b'-0.27410888671875',b'-0.7530517578125',b'-0.14349365234375',b'0.5806884765625',b'3.1416015625',b'102093',b'\x00\x01\x00\x00c',b'101363',b'946685738.046'
b'-0.26531982421875',b'-0.74908447265625',b'-0.13934326171875',b'0.5908203125',b'3.1416015625',b'102193',b'\x00\x01\x00\x00c',b'102342',b'946685738.146'
b'-0.2547607421875',b'-0.75543212890625',b'-0.138916015625',b'0.5875244140625',b'3.1416015625',b'102292',b'\x00\x01\x00\x00c',b'102342',b'946685738.745'
b'-0.240234375',b'-0.76593017578125',b'-0.13372802734375',b'0.58111572265625',b'3.1416015625',b'102392',b'\x00\x01\x00\x00c',b'102342',b'946685738.845'
b'-0.22540283203125',b'-0.774658203125',b'-0.124267578125',b'0.57763671875',b'3.1416015625',b'102492',b'\x00\x01\x00\x00c',b'102342',b'946685738.945'
b'-0.213134765625',b'-0.78082275390625',b'-0.11590576171875',b'0.57568359375',b'3.1416015625',b'102592',b'\x00\x01\x00\x00c',b'102342',b'946685739.045'
b'-0.207275390625',b'-0.7781982421875',b'-0.10614013671875',b'0.583251953125',b'3.1416015625',b'102691',b'\x00\x01\x00\x00c',b'102342',b'946685739.144'
b'-0.2081298828125',b'-0.77276611328125',b'-0.09967041015625',b'0.59130859375',b'3.1416015625',b'102791',b'\x00\x01\x00\x00c',b'102342',b'946685739.744'
b'-0.2095947265625',b'-0.7711181640625',b'-0.09149169921875',b'0.59417724609375',b'3.1416015625',b'102891',b'\x00\x01\x00\x00c',b'102342',b'946685739.844'
b'-0.21173095703125',b'-0.76953125',b'-0.0865478515625',b'0.59619140625',b'3.1416015625',b'102991',b'\x00\x01\x00\x00c',b'102342',b'946685739.944'
b'-0.2139892578125',b'-0.76727294921875',b'-0.08172607421875',b'0.5989990234375',b'3.1416015625',b'103091',b'\x00\x01\x00\x00c',b'103329',b'946685740.044'
b'-0.2176513671875',b'-0.7657470703125',b'-0.07720947265625',b'0.6002197265625',b'3.1416015625',b'103191',b'\x00\x01\x00\x00c',b'103329',b'946685740.144'
b'-0.22454833984375',b'-0.76287841796875',b'-0.06884765625',b'0.6024169921875',b'3.1416015625',b'103291',b'\x00\x01\x00\x00c',b'103329',b'946685739.744'
b'-0.22802734375',b'-0.76251220703125',b'-0.0654296875',b'0.60186767578125',b'3.1416015625',b'103390',b'\x00\x01\x00\x00c',b'103329',b'946685739.843'
b'-0.22955322265625',b'-0.76318359375',b'-0.0655517578125',b'0.6004638671875',b'3.1416015625',b'103490',b'\x00\x01\x00\x00c',b'103329',b'946685739.943'
b'-0.22918701171875',b'-0.76409912109375',b'-0.06610107421875',b'0.599365234375',b'3.1416015625',b'103590',b'\x00\x01\x00\x00c',b'103329',b'946685740.043'
b'-0.2294921875',b'-0.7645263671875',b'-0.06787109375',b'0.5985107421875',b'3.1416015625',b'103690',b'\x00\x01\x00\x00c',b'103329',b'946685740.143'
b'-0.22967529296875',b'-0.7657470703125',b'-0.07061767578125',b'0.5965576171875',b'3.1416015625',b'103790',b'\x00\x01\x00\x00c',b'103329',b'946685740.743'
b'-0.2288818359375',b'-0.76739501953125',b'-0.07293701171875',b'0.59442138671875',b'3.1416015625',b'103889',b'\x00\x01\x00\x00c',b'103329',b'946685740.842'
b'-0.22723388671875',b'-0.76885986328125',b'-0.0736083984375',b'0.5931396484375',b'3.1416015625',b'103989',b'\x00\x01\x00\x00c',b'103329',b'946685740.942'
b'-0.2274169921875',b'-0.76934814453125',b'-0.07501220703125',b'0.59222412109375',b'3.1416015625',b'104090',b'\x01\x01\x00\x02a',b'104309',b'946685741.043'
b'-0.22784423828125',b'-0.76947021484375',b'-0.076416015625',b'0.59173583984375',b'3.1416015625',b'104189',b'\x01\x01\x00\x02a',b'104309',b'946685740.642'
b'-0.22711181640625',b'-0.7698974609375',b'-0.07684326171875',b'0.59136962890625',b'3.1416015625',b'104288',b'\x01\x01\x00\x02a',b'104309',b'946685740.741'
b'-0.22650146484375',b'-0.77056884765625',b'-0.0772705078125',b'0.59075927734375',b'3.1416015625',b'104388',b'\x01\x01\x00\x02a',b'104309',b'946685740.841'
b'-0.2261962890625',b'-0.7708740234375',b'-0.07763671875',b'0.59033203125',b'3.1416015625',b'104488',b'\x01\x01\x00\x02a',b'104309',b'946685740.941'
b'-0.22601318359375',b'-0.77117919921875',b'-0.0782470703125',b'0.5899658203125',b'3.1416015625',b'104588',b'\x01\x01\x00\x02a',b'104309',b'946685741.041'
b'-0.22576904296875',b'-0.77154541015625',b'-0.07879638671875',b'0.58953857421875',b'3.1416015625',b'104688',b'\x01\x01\x00\x02a',b'104309',b'946685741.641'
b'-0.225341796875',b'-0.77197265625',b'-0.07928466796875',b'0.58905029296875',b'3.1416015625',b'104788',b'\x01\x01\x00\x02a',b'104309',b'946685741.741'
b'-0.224609375',b'-0.77252197265625',b'-0.078857421875',b'0.58868408203125',b'3.1416015625',b'104987',b'\x01\x01\x00\x02a',b'104309',b'946685741.94'
b'-0.22381591796875',b'-0.77288818359375',b'-0.0792236328125',b'0.5885009765625',b'3.1416015625',b'105087',b'\x01\x01\x00\x02a',b'105292',b'946685742.04'
b'-0.224365234375',b'-0.77276611328125',b'-0.07916259765625',b'0.58843994140625',b'3.1416015625',b'105187',b'\x01\x01\x00\x02a',b'105292',b'946685742.14'
b'-0.22540283203125',b'-0.77215576171875',b'-0.0787353515625',b'0.58892822265625',b'3.1416015625',b'105286',b'\x01\x01\x00\x02a',b'105292',b'946685742.739'
b'-0.22479248046875',b'-0.77252197265625',b'-0.079345703125',b'0.58856201171875',b'3.1416015625',b'105386',b'\x01\x01\x00\x02a',b'105292',b'946685742.839'
b'-0.22479248046875',b'-0.77252197265625',b'-0.079345703125',b'0.58856201171875',b'3.1416015625',b'105483',b'\x01\x01\x00\x02a',b'105292',b'946685742.936'
b'-0.22479248046875',b'-0.77252197265625',b'-0.079345703125',b'0.58856201171875',b'3.1416015625',b'105510',b'\x01\x01\x00\x02a',b'105292',b'946685742.963'
b'-0.22467041015625',b'-0.77264404296875',b'-0.07977294921875',b'0.58837890625',b'3.1416015625',b'105686',b'\x01\x01\x00\x02a',b'105292',b'946685743.139'
b'-0.22442626953125',b'-0.77301025390625',b'-0.0804443359375',b'0.58782958984375',b'3.1416015625',b'105785',b'\x01\x01\x00\x02a',b'105292',b'946685742.738'
b'-0.22406005859375',b'-0.77337646484375',b'-0.08087158203125',b'0.58746337890625',b'3.1416015625',b'105885',b'\x01\x01\x00\x02a',b'105292',b'946685742.838'
b'-0.22406005859375',b'-0.77337646484375',b'-0.08087158203125',b'0.58746337890625',b'3.1416015625',b'105983',b'\x01\x01\x00\x02a',b'105292',b'946685742.936'
b'-0.2236328125',b'-0.77459716796875',b'-0.08221435546875',b'0.5858154296875',b'3.1416015625',b'106185',b'\x01\x01\x00\x02a',b'106268',b'946685743.138'
b'-0.23748779296875',b'-0.76873779296875',b'-0.0887451171875',b'0.587158203125',b'3.1416015625',b'106284',b'\x01\x01\x00\x02a',b'106268',b'946685743.737'
b'-0.3214111328125',b'-0.7203369140625',b'-0.1370849609375',b'0.59918212890625',b'3.1416015625',b'106384',b'\x01\x01\x00\x02a',b'106268',b'946685743.837'
b'-0.3214111328125',b'-0.7203369140625',b'-0.1370849609375',b'0.59918212890625',b'3.1416015625',b'106481',b'\x01\x01\x00\x02a',b'106268',b'946685743.934'
b'-0.45367431640625',b'-0.62298583984375',b'-0.220458984375',b'0.59796142578125',b'3.1416015625',b'106548',b'\x01\x01\x00\x02a',b'106268',b'946685744.001'
b'-0.5784912109375',b'-0.49005126953125',b'-0.33917236328125',b'0.556884765625',b'3.1416015625',b'106684',b'\x01\x01\x00\x02a',b'106268',b'946685744.137'
b'-0.58154296875',b'-0.47308349609375',b'-0.36419677734375',b'0.55255126953125',b'3.1416015625',b'106784',b'\x01\x01\x00\x02a',b'106268',b'946685743.737'
b'-0.57611083984375',b'-0.46533203125',b'-0.383056640625',b'0.5521240234375',b'3.1416015625',b'106883',b'\x01\x01\x00\x02a',b'106268',b'946685743.836'
b'-0.57611083984375',b'-0.46533203125',b'-0.383056640625',b'0.5521240234375',b'3.1416015625',b'106980',b'\x01\x01\x00\x02a',b'107247',b'946685743.933'
b'-0.57611083984375',b'-0.46533203125',b'-0.383056640625',b'0.5521240234375',b'3.1416015625',b'107059',b'\x01\x01\x00\x02a',b'107247',b'946685744.012'
b'-0.5264892578125',b'-0.49786376953125',b'-0.3936767578125',b'0.565673828125',b'3.1416015625',b'107183',b'\x01\x01\x00\x02a',b'107247',b'946685744.136'
b'-0.4249267578125',b'-0.5997314453125',b'-0.32373046875',b'0.5958251953125',b'3.1416015625',b'107282',b'\x01\x01\x00\x02a',b'107247',b'946685744.735'
b'-0.35858154296875',b'-0.65948486328125',b'-0.26531982421875',b'0.60504150390625',b'3.1416015625',b'107382',b'\x01\x01\x00\x02a',b'107247',b'946685744.835'
b'-0.35858154296875',b'-0.65948486328125',b'-0.26531982421875',b'0.60504150390625',b'3.1416015625',b'107480',b'\x01\x01\x00\x02a',b'107247',b'946685744.933'
b'-0.35858154296875',b'-0.65948486328125',b'-0.26531982421875',b'0.60504150390625',b'3.1416015625',b'107577',b'\x01\x01\x00\x02a',b'107247',b'946685745.03'
b'-0.327392578125',b'-0.68896484375',b'-0.207275390625',b'0.612548828125',b'3.1416015625',b'107781',b'\x01\x01\x00\x02a',b'107247',b'946685745.234'
b'-0.3338623046875',b'-0.68402099609375',b'-0.20135498046875',b'0.61651611328125',b'3.1416015625',b'107882',b'\x01\x01\x00\x02a',b'107247',b'946685745.835'
b'-0.3338623046875',b'-0.68402099609375',b'-0.20135498046875',b'0.61651611328125',b'3.1416015625',b'107978',b'\x01\x01\x00\x02a',b'107247',b'946685745.931'
b'-0.3648681640625',b'-0.66455078125',b'-0.2091064453125',b'0.61767578125',b'3.1416015625',b'107997',b'\x01\x01\x00\x02a',b'108227',b'946685745.95'
b'-0.52813720703125',b'-0.58319091796875',b'-0.25390625',b'0.56256103515625',b'3.1416015625',b'108180',b'\x01\x01\x00\x02a',b'108227',b'946685746.133'
b'-0.56512451171875',b'-0.56439208984375',b'-0.26416015625',b'0.54071044921875',b'3.1416015625',b'108281',b'\x01\x01\x00\x02a',b'108227',b'946685745.734'
b'0.0',b'0.0',b'0.0',b'0.0',b'0.0',b'0',b'',b'0',b'946685637.453'
b'-0.58416748046875',b'-0.55499267578125',b'-0.25396728515625',b'0.53497314453125',b'3.1416015625',b'108380',b'\x01\x01\x00\x02a',b'108227',b'946685745.833'
b'-0.58416748046875',b'-0.55499267578125',b'-0.25396728515625',b'0.53497314453125',b'3.1416015625',b'108477',b'\x01\x01\x00\x02a',b'108227',b'946685745.93'
b'-0.58416748046875',b'-0.55499267578125',b'-0.25396728515625',b'0.53497314453125',b'3.1416015625',b'108512',b'\x01\x01\x00\x02a',b'108227',b'946685745.965'
b'-0.6234130859375',b'-0.51043701171875',b'-0.218505859375',b'0.550537109375',b'3.1416015625',b'108680',b'\x01\x01\x00\x02a',b'108227',b'946685746.633'
b'-0.6224365234375',b'-0.5059814453125',b'-0.211181640625',b'0.55853271484375',b'3.1416015625',b'108779',b'\x01\x01\x00\x02a',b'108227',b'946685746.732'
b'-0.61944580078125',b'-0.496826171875',b'-0.20904541015625',b'0.57073974609375',b'3.1416015625',b'108879',b'\x01\x01\x00\x02a',b'108227',b'946685746.832'
b'-0.61944580078125',b'-0.496826171875',b'-0.20904541015625',b'0.57073974609375',b'3.1416015625',b'108977',b'\x01\x01\x00\x02a',b'109206',b'946685746.93'
b'-0.61944580078125',b'-0.496826171875',b'-0.20904541015625',b'0.57073974609375',b'3.1416015625',b'109031',b'\x01\x01\x00\x02a',b'109206',b'946685746.984'
b'-0.6351318359375',b'-0.45635986328125',b'-0.1888427734375',b'0.59393310546875',b'3.1416015625',b'109178',b'\x01\x01\x00\x02a',b'109206',b'946685747.631'
b'-0.63543701171875',b'-0.45147705078125',b'-0.1834716796875',b'0.5989990234375',b'3.1416015625',b'109278',b'\x01\x01\x00\x02a',b'109206',b'946685747.731'
b'-0.63623046875',b'-0.44683837890625',b'-0.177001953125',b'0.60345458984375',b'3.1416015625',b'109379',b'\x01\x01\x00\x02a',b'109206',b'946685747.832'
b'-0.63623046875',b'-0.44683837890625',b'-0.177001953125',b'0.60345458984375',b'3.1416015625',b'109475',b'\x01\x01\x00\x02a',b'109206',b'946685747.928'
b'-0.64385986328125',b'-0.4368896484375',b'-0.16937255859375',b'0.60491943359375',b'3.1416015625',b'109553',b'\x01\x01\x00\x02a',b'109206',b'946685748.006'
b'-0.67462158203125',b'-0.39056396484375',b'-0.15411376953125',b'0.60711669921875',b'3.1416015625',b'109678',b'\x01\x01\x00\x02a',b'109206',b'946685747.631'
b'-0.6802978515625',b'-0.3748779296875',b'-0.15423583984375',b'0.61065673828125',b'3.1416015625',b'109778',b'\x01\x01\x00\x02a',b'109206',b'946685747.731'
b'-0.6812744140625',b'-0.370849609375',b'-0.153076171875',b'0.6123046875',b'3.1416015625',b'109877',b'\x01\x01\x00\x02a',b'109206',b'946685747.83'
b'-0.6812744140625',b'-0.370849609375',b'-0.153076171875',b'0.6123046875',b'3.1416015625',b'109974',b'\x01\x01\x00\x02a',b'110185',b'946685747.927'
b'-0.6812744140625',b'-0.370849609375',b'-0.153076171875',b'0.6123046875',b'3.1416015625',b'110067',b'\x01\x01\x00\x02a',b'110185',b'946685748.02'
b'-0.67767333984375',b'-0.36724853515625',b'-0.15313720703125',b'0.618408203125',b'3.1416015625',b'110177',b'\x01\x01\x00\x02a',b'110185',b'946685748.63'
b'-0.67718505859375',b'-0.3651123046875',b'-0.1522216796875',b'0.62042236328125',b'3.1416015625',b'110376',b'\x01\x01\x00\x02a',b'110185',b'946685748.829'
b'-0.6715087890625',b'-0.370361328125',b'-0.155029296875',b'0.622802734375',b'3.1416015625',b'110476',b'\x01\x01\x00\x02a',b'110185',b'946685748.929'
b'-0.66571044921875',b'-0.37738037109375',b'-0.15606689453125',b'0.62451171875',b'3.1416015625',b'110576',b'\x01\x01\x00\x02a',b'110185',b'946685749.029'
b'-0.6611328125',b'-0.3797607421875',b'-0.1536865234375',b'0.6285400390625',b'3.1416015625',b'110676',b'\x01\x01\x00\x02a',b'110185',b'946685749.129'
b'-0.658447265625',b'-0.378662109375',b'-0.146484375',b'0.6336669921875',b'3.1416015625',b'110775',b'\x01\x01\x00\x02a',b'110185',b'946685748.728'
b'-0.65496826171875',b'-0.37335205078125',b'-0.141845703125',b'0.6414794921875',b'3.1416015625',b'110875',b'\x01\x01\x00\x02a',b'110185',b'946685748.828'
b'-0.6553955078125',b'-0.35833740234375',b'-0.12982177734375',b'0.65203857421875',b'3.1416015625',b'110975',b'\x07\x04\x00\x04U',b'111164',b'946685748.928'
b'-0.68194580078125',b'-0.23291015625',b'-0.0555419921875',b'0.69110107421875',b'3.1416015625',b'111075',b'\x07\x04\x00\x04U',b'111164',b'946685749.028'
b'-0.682373046875',b'-0.03857421875',b'0.14764404296875',b'0.71490478515625',b'3.1416015625',b'111174',b'\x07\x04\x00\x04U',b'111164',b'946685749.127'
b'-0.65283203125',b'-0.0693359375',b'0.21368408203125',b'0.72344970703125',b'3.1416015625',b'111274',b'\x07\x04\x00\x04U',b'111164',b'946685749.727'
b'-0.6788330078125',b'-0.06646728515625',b'0.18658447265625',b'0.70709228515625',b'3.1416015625',b'111374',b'\x07\x04\x00\x04U',b'111164',b'946685749.827'
b'-0.689453125',b'-0.035400390625',b'0.18218994140625',b'0.70013427734375',b'3.1416015625',b'111474',b'\x07\x04\x00\x04U',b'111164',b'946685749.927'
b'-0.69427490234375',b'-0.07720947265625',b'0.1905517578125',b'0.689697265625',b'3.1416015625',b'111574',b'\x07\x04\x00\x04U',b'111164',b'946685750.027'
b'-0.69720458984375',b'-0.06787109375',b'0.20587158203125',b'0.68328857421875',b'3.1416015625',b'111674',b'\x07\x04\x00\x04U',b'111164',b'946685750.127'
