temple_temp,temple_therm,temple_tick_ms,nose_temp,nose_therm,nose_tick_ms,nose_epoch,temple_epoch
2264.0,1903.0,44515.0,2557.0,1857.0,44465.0,946684851.844,946684851.894
2262.0,1901.0,44615.0,2557.0,1857.0,44565.0,946684851.944,946684851.994
2263.0,1900.0,44716.0,2561.0,1852.0,44665.0,946684852.544,946684852.595
2262.0,1900.0,44815.0,2558.0,1853.0,44765.0,946684852.644,946684852.694
2261.0,1893.0,44915.0,2561.0,1854.0,44865.0,946684852.744,946684852.794
2261.0,1901.0,45015.0,2563.0,1854.0,44965.0,946684852.844,946684852.894
2262.0,1901.0,45115.0,2562.0,1854.0,45065.0,946684852.944,946684852.994
2262.0,1900.0,45215.0,2565.0,1853.0,45165.0,946684853.544,946684853.594
2258.0,1899.0,45415.0,2564.0,1857.0,45365.0,946684853.744,946684853.794
2260.0,1899.0,45315.0,2556.0,1856.0,45265.0,946684853.644,946684853.694
2259.0,1898.0,45515.0,2563.0,1855.0,45465.0,946684853.844,946684853.894
2260.0,1900.0,45615.0,2562.0,1854.0,45565.0,946684853.944,946684853.994
2258.0,1899.0,45716.0,2567.0,1855.0,45665.0,946684853.544,946684853.595
2259.0,1900.0,45815.0,2563.0,1855.0,45765.0,946684853.644,946684853.694
2259.0,1900.0,45915.0,2564.0,1854.0,45865.0,946684853.744,946684853.794
2261.0,1900.0,46015.0,2565.0,1854.0,45965.0,946684853.844,946684853.894
2260.0,1900.0,46115.0,2564.0,1849.0,46065.0,946684853.944,946684853.994
2260.0,1899.0,46215.0,2568.0,1854.0,46165.0,946684854.544,946684854.594
2262.0,1900.0,46315.0,2568.0,1854.0,46265.0,946684854.644,946684854.694
2261.0,1900.0,46415.0,2566.0,1853.0,46365.0,946684854.744,946684854.794
2263.0,1899.0,46515.0,2565.0,1854.0,46465.0,946684854.844,946684854.894
2263.0,1899.0,46615.0,2563.0,1853.0,46565.0,946684854.944,946684854.994
2262.0,1896.0,46716.0,2568.0,1853.0,46665.0,946684854.544,946684854.595
2262.0,1898.0,46815.0,2563.0,1853.0,46765.0,946684854.644,946684854.694
2261.0,1900.0,46915.0,2566.0,1854.0,46865.0,946684854.744,946684854.794
2258.0,1901.0,47015.0,2562.0,1853.0,46965.0,946684854.844,946684854.894
2258.0,1901.0,47115.0,2560.0,1853.0,47065.0,946684854.944,946684854.994
2256.0,1898.0,47216.0,2564.0,1853.0,47165.0,946684855.544,946684855.595
2257.0,1903.0,47315.0,2561.0,1854.0,47265.0,946684855.644,946684855.694
2256.0,1903.0,47415.0,2558.0,1856.0,47365.0,946684855.744,946684855.794
2257.0,1901.0,47515.0,2557.0,1854.0,47465.0,946684855.844,946684855.894
2257.0,1901.0,47615.0,2553.0,1853.0,47565.0,946684855.944,946684855.994
2255.0,1899.0,47716.0,2557.0,1849.0,47665.0,946684856.544,946684856.595
2254.0,1899.0,47815.0,2556.0,1852.0,47765.0,946684856.644,946684856.694
2255.0,1899.0,47915.0,2554.0,1852.0,47865.0,946684856.744,946684856.794
2256.0,1900.0,48015.0,2555.0,1852.0,47965.0,946684856.844,946684856.894
2256.0,1899.0,48115.0,2554.0,1850.0,48065.0,946684856.944,946684856.994
2253.0,1902.0,48215.0,2557.0,1851.0,48165.0,946684856.544,946684856.594
2256.0,1900.0,48315.0,2555.0,1854.0,48265.0,946684856.644,946684856.694
2255.0,1899.0,48415.0,2554.0,1855.0,48365.0,946684856.744,946684856.794
2257.0,1899.0,48515.0,2555.0,1853.0,48465.0,946684856.844,946684856.894
2257.0,1900.0,48615.0,2552.0,1851.0,48565.0,946684856.944,946684856.994
2256.0,1898.0,48715.0,2556.0,1850.0,48665.0,946684857.544,946684857.594
2256.0,1900.0,48815.0,2553.0,1852.0,48765.0,946684857.644,946684857.694
2258.0,1899.0,48915.0,2551.0,1852.0,48865.0,946684857.744,946684857.794
2260.0,1898.0,49015.0,2553.0,1852.0,48965.0,946684857.844,946684857.894
2260.0,1899.0,49115.0,2553.0,1851.0,49065.0,946684857.944,946684857.994
2260.0,1897.0,49215.0,2554.0,1851.0,49165.0,946684857.544,946684857.594
2258.0,1894.0,49315.0,2553.0,1852.0,49265.0,946684857.644,946684857.694
2257.0,1897.0,49415.0,2553.0,1851.0,49365.0,946684857.744,946684857.794
2257.0,1896.0,49515.0,2555.0,1852.0,49465.0,946684857.844,946684857.894
2256.0,1900.0,49615.0,2555.0,1851.0,49565.0,946684857.944,946684857.994
2255.0,1899.0,49715.0,2558.0,1852.0,49665.0,946684858.544,946684858.594
2255.0,1901.0,49815.0,2555.0,1851.0,49765.0,946684858.644,946684858.694
2255.0,1900.0,49915.0,2555.0,1851.0,49865.0,946684858.744,946684858.794
2253.0,1899.0,50015.0,2557.0,1852.0,49965.0,946684858.844,946684858.894
2253.0,1900.0,50115.0,2557.0,1853.0,50065.0,946684858.944,946684858.994
2252.0,1901.0,50215.0,2561.0,1852.0,50165.0,946684859.544,946684859.594
2251.0,1903.0,50415.0,2552.0,1848.0,50365.0,946684859.744,946684859.794
2253.0,1903.0,50315.0,2555.0,1849.0,50265.0,946684859.644,946684859.694
2249.0,1899.0,50515.0,2550.0,1850.0,50465.0,946684859.844,946684859.894
2249.0,1899.0,50615.0,2549.0,1850.0,50565.0,946684859.944,946684859.994
2250.0,1901.0,50716.0,2552.0,1851.0,50665.0,946684859.544,946684859.595
2252.0,1899.0,50815.0,2547.0,1850.0,50765.0,946684859.644,946684859.694
2253.0,1900.0,50915.0,2542.0,1851.0,50865.0,946684859.744,946684859.794
2254.0,1898.0,51015.0,2544.0,1848.0,50965.0,946684859.844,946684859.894
2254.0,1899.0,51115.0,2542.0,1849.0,51065.0,946684859.944,946684859.994
2254.0,1901.0,51215.0,2546.0,1850.0,51165.0,946684860.544,946684860.594
2257.0,1905.0,51315.0,2542.0,1854.0,51265.0,946684860.644,946684860.694
2257.0,1905.0,51415.0,2539.0,1851.0,51365.0,946684860.744,946684860.794
2258.0,1906.0,51515.0,2538.0,1850.0,51465.0,946684860.844,946684860.894
2257.0,1905.0,51615.0,2538.0,1850.0,51565.0,946684860.944,946684860.994
2255.0,1906.0,51716.0,2541.0,1852.0,51665.0,946684860.544,946684860.595
2254.0,1906.0,51815.0,2540.0,1850.0,51765.0,946684860.644,946684860.694
2256.0,1907.0,51915.0,2538.0,1849.0,51865.0,946684860.744,946684860.794
2258.0,1899.0,52015.0,2540.0,1849.0,51965.0,946684860.844,946684860.894
2258.0,1905.0,52115.0,2543.0,1849.0,52065.0,946684860.944,946684860.994
2259.0,1906.0,52216.0,2547.0,1851.0,52165.0,946684861.544,946684861.595
2261.0,1905.0,52315.0,2547.0,1849.0,52265.0,946684861.644,946684861.694
2261.0,1905.0,52415.0,2547.0,1849.0,52365.0,946684861.744,946684861.794
2261.0,1903.0,52515.0,2550.0,1849.0,52465.0,946684861.844,946684861.894
2260.0,1903.0,52615.0,2551.0,1849.0,52565.0,946684861.944,946684861.994
2261.0,1905.0,52715.0,2556.0,1849.0,52665.0,946684862.544,946684862.594
2260.0,1907.0,52815.0,2554.0,1850.0,52765.0,946684862.644,946684862.694
2259.0,1906.0,52915.0,2552.0,1849.0,52865.0,946684862.744,946684862.794
2258.0,1905.0,53015.0,2555.0,1849.0,52965.0,946684862.844,946684862.894
2255.0,1909.0,53216.0,2557.0,1851.0,53165.0,946684862.544,946684862.595
2257.0,1908.0,53315.0,2555.0,1850.0,53265.0,946684862.644,946684862.694
2257.0,1905.0,53415.0,2552.0,1849.0,53365.0,946684862.744,946684862.794
2256.0,1905.0,53515.0,2553.0,1846.0,53465.0,946684862.844,946684862.894
2256.0,1906.0,53615.0,2552.0,1846.0,53565.0,946684862.944,946684862.994
2258.0,1905.0,53715.0,2555.0,1849.0,53665.0,946684863.544,946684863.594
2259.0,1906.0,53815.0,2551.0,1848.0,53765.0,946684863.644,946684863.694
2257.0,1904.0,53915.0,2551.0,1846.0,53865.0,946684863.744,946684863.794
2257.0,1905.0,54015.0,2552.0,1847.0,53965.0,946684863.844,946684863.894
2258.0,1905.0,54115.0,2551.0,1847.0,54065.0,946684863.944,946684863.994
