quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,rot_epoch
b'-0.61480712890625',b'0.2781982421875',b'-0.35101318359375',b'0.64923095703125',b'3.1416015625',b'97888',b'\x03\x04\x00/.',b'98104',b'946684919.438'
b'-0.6456298828125',b'0.22119140625',b'-0.29278564453125',b'0.669677734375',b'3.1416015625',b'97988',b'\x03\x04\x00/.',b'98104',b'946684919.538'
b'-0.6700439453125',b'0.180419921875',b'-0.2628173828125',b'0.67041015625',b'3.1416015625',b'98088',b'\x03\x04\x00/.',b'98104',b'946684919.638'
b'-0.68206787109375',b'0.1378173828125',b'-0.24755859375',b'0.67413330078125',b'3.1416015625',b'98188',b'\x03\x04\x00/.',b'98104',b'946684920.238'
b'-0.69818115234375',b'0.103515625',b'-0.20770263671875',b'0.67724609375',b'3.1416015625',b'98287',b'\x03\x04\x00/.',b'98104',b'946684920.337'
b'-0.68414306640625',b'0.106689453125',b'-0.169677734375',b'0.7012939453125',b'3.1416015625',b'98387',b'\x03\x04\x00/.',b'98104',b'946684920.437'
b'-0.66357421875',b'0.00775146484375',b'-0.09271240234375',b'0.7423095703125',b'3.1416015625',b'98786',b'\x03\x04\x00/.',b'98104',b'946684920.336'
b'-0.68316650390625',b'0.04742431640625',b'-0.12646484375',b'0.7176513671875',b'3.1416015625',b'98488',b'\x03\x04\x00/.',b'98104',b'946684920.538'
b'-0.67987060546875',b'0.0067138671875',b'-0.09661865234375',b'0.7269287109375',b'3.1416015625',b'98587',b'\x03\x04\x00/.',b'98104',b'946684920.637'
b'-0.66162109375',b'0.02716064453125',b'-0.11474609375',b'0.74053955078125',b'3.1416015625',b'98887',b'\x02\x03\x00G\x18',b'99095',b'946684920.437'
b'-0.6578369140625',b'0.06329345703125',b'-0.16363525390625',b'0.73248291015625',b'3.1416015625',b'98986',b'\x02\x03\x00G\x18',b'99095',b'946684920.536'
b'-0.64898681640625',b'0.16546630859375',b'-0.27069091796875',b'0.6915283203125',b'3.1416015625',b'99086',b'\x02\x03\x00G\x18',b'99095',b'946684920.636'
b'-0.61810302734375',b'0.257080078125',b'-0.378662109375',b'0.63909912109375',b'3.1416015625',b'99185',b'\x02\x03\x00G\x18',b'99095',b'946684921.235'
b'-0.58917236328125',b'0.323974609375',b'-0.476806640625',b'0.566162109375',b'3.1416015625',b'99286',b'\x02\x03\x00G\x18',b'99095',b'946684921.336'
b'-0.568603515625',b'0.368896484375',b'-0.5546875',b'0.482666015625',b'3.1416015625',b'99385',b'\x02\x03\x00G\x18',b'99095',b'946684921.435'
b'-0.5557861328125',b'0.40924072265625',b'-0.6654052734375',b'0.284423828125',b'3.1416015625',b'99585',b'\x02\x03\x00G\x18',b'99095',b'946684921.635'
b'-0.58648681640625',b'0.3726806640625',b'-0.6097412109375',b'0.3812255859375',b'3.1416015625',b'99485',b'\x02\x03\x00G\x18',b'99095',b'946684921.535'
b'-0.5560302734375',b'0.42071533203125',b'-0.70440673828125',b'0.1326904296875',b'3.1416015625',b'99784',b'\x02\x03\x00G\x18',b'99095',b'946684922.334'
b'-0.57757568359375',b'0.406982421875',b'-0.677978515625',b'0.20269775390625',b'3.1416015625',b'99685',b'\x02\x03\x00G\x18',b'99095',b'946684922.235'
b'-0.58050537109375',b'0.42041015625',b'-0.6962890625',b'0.0386962890625',b'3.1416015625',b'99884',b'\x02\x02\x00V\n',b'100070',b'946684922.434'
b'0.61956787109375',b'-0.390380859375',b'0.67822265625',b'0.06109619140625',b'3.1416015625',b'99984',b'\x02\x02\x00V\n',b'100070',b'946684922.534'
b'0.66546630859375',b'-0.336181640625',b'0.64666748046875',b'0.1610107421875',b'3.1416015625',b'100084',b'\x02\x02\x00V\n',b'100070',b'946684922.634'
b'0.64874267578125',b'-0.32171630859375',b'0.6644287109375',b'0.18499755859375',b'3.1416015625',b'100184',b'\x02\x02\x00V\n',b'100070',b'946684922.234'
b'0.69329833984375',b'-0.28204345703125',b'0.6334228515625',b'0.19647216796875',b'3.1416015625',b'100283',b'\x02\x02\x00V\n',b'100070',b'946684922.333'
b'0.7176513671875',b'-0.2515869140625',b'0.618896484375',b'0.19647216796875',b'3.1416015625',b'100384',b'\x02\x02\x00V\n',b'100070',b'946684922.434'
b'0.700927734375',b'-0.270751953125',b'0.63873291015625',b'0.16552734375',b'3.1416015625',b'100483',b'\x02\x02\x00V\n',b'100070',b'946684922.533'
b'0.71990966796875',b'-0.26751708984375',b'0.62054443359375',b'0.158447265625',b'3.1416015625',b'100583',b'\x02\x02\x00V\n',b'100070',b'946684922.633'
b'0.72955322265625',b'-0.26171875',b'0.61285400390625',b'0.154052734375',b'3.1416015625',b'100683',b'\x02\x02\x00V\n',b'100070',b'946684923.233'
b'0.73431396484375',b'-0.2515869140625',b'0.6085205078125',b'0.16473388671875',b'3.1416015625',b'100783',b'\x01\x02\x00]\x04',b'101049',b'946684923.333'
b'0.736328125',b'-0.23919677734375',b'0.6068115234375',b'0.1798095703125',b'3.1416015625',b'100882',b'\x01\x02\x00]\x04',b'101049',b'946684923.432'
b'0.731201171875',b'-0.24249267578125',b'0.6044921875',b'0.202880859375',b'3.1416015625',b'100982',b'\x01\x02\x00]\x04',b'101049',b'946684923.532'
b'0.72039794921875',b'-0.24078369140625',b'0.608642578125',b'0.2294921875',b'3.1416015625',b'101082',b'\x01\x02\x00]\x04',b'101049',b'946684923.632'
b'0.73187255859375',b'-0.20294189453125',b'0.5904541015625',b'0.2730712890625',b'3.1416015625',b'101282',b'\x01\x02\x00]\x04',b'101049',b'946684923.332'
b'0.7208251953125',b'-0.2232666015625',b'0.60504150390625',b'0.25396728515625',b'3.1416015625',b'101182',b'\x01\x02\x00]\x04',b'101049',b'946684923.232'
b'0.74517822265625',b'-0.18365478515625',b'0.57952880859375',b'0.274169921875',b'3.1416015625',b'101381',b'\x01\x02\x00]\x04',b'101049',b'946684923.431'
b'0.7371826171875',b'-0.15911865234375',b'0.5966796875',b'0.27435302734375',b'3.1416015625',b'101481',b'\x01\x02\x00]\x04',b'101049',b'946684923.531'
b'0.7427978515625',b'-0.14263916015625',b'0.59674072265625',b'0.2679443359375',b'3.1416015625',b'101582',b'\x01\x02\x00]\x04',b'101049',b'946684923.632'
b'0.75372314453125',b'-0.135009765625',b'0.58648681640625',b'0.263916015625',b'3.1416015625',b'101681',b'\x01\x02\x00]\x04',b'101049',b'946684924.231'
b'0.74932861328125',b'-0.15625',b'0.5914306640625',b'0.25347900390625',b'3.1416015625',b'101880',b'\x01\x01\x00`\x02',b'102027',b'946684924.43'
b'0.72674560546875',b'-0.20465087890625',b'0.61767578125',b'0.22003173828125',b'3.1416015625',b'101981',b'\x01\x01\x00`\x02',b'102027',b'946684924.531'
b'0.68829345703125',b'-0.26947021484375',b'0.65057373046875',b'0.17431640625',b'3.1416015625',b'102080',b'\x01\x01\x00`\x02',b'102027',b'946684924.63'
b'0.65936279296875',b'-0.299560546875',b'0.67156982421875',b'0.15655517578125',b'3.1416015625',b'102180',b'\x01\x01\x00`\x02',b'102027',b'946684925.23'
b'0.65631103515625',b'-0.29913330078125',b'0.67462158203125',b'0.15692138671875',b'3.1416015625',b'102280',b'\x01\x01\x00`\x02',b'102027',b'946684925.33'
b'0.66290283203125',b'-0.289794921875',b'0.67205810546875',b'0.15802001953125',b'3.1416015625',b'102379',b'\x01\x01\x00`\x02',b'102027',b'946684925.429'
b'0.66796875',b'-0.27685546875',b'0.6710205078125',b'0.16412353515625',b'3.1416015625',b'102479',b'\x01\x01\x00`\x02',b'102027',b'946684925.529'
b'0.656005859375',b'-0.2735595703125',b'0.68115234375',b'0.17572021484375',b'3.1416015625',b'102579',b'\x01\x01\x00`\x02',b'102027',b'946684925.629'
b'0.66204833984375',b'-0.27435302734375',b'0.669921875',b'0.19415283203125',b'3.1416015625',b'102679',b'\x01\x01\x00`\x02',b'102027',b'946684925.229'
b'0.6759033203125',b'-0.2764892578125',b'0.6484375',b'0.2149658203125',b'3.1416015625',b'102779',b'\x01\x01\x00a\x01',b'103007',b'946684925.329'
b'0.68048095703125',b'-0.28240966796875',b'0.63543701171875',b'0.23114013671875',b'3.1416015625',b'102878',b'\x01\x01\x00a\x01',b'103007',b'946684925.428'
b'0.659912109375',b'-0.31414794921875',b'0.64691162109375',b'0.217529296875',b'3.1416015625',b'102978',b'\x01\x01\x00a\x01',b'103007',b'946684925.528'
b'0.6416015625',b'-0.35491943359375',b'0.65399169921875',b'0.18634033203125',b'3.1416015625',b'103078',b'\x01\x01\x00a\x01',b'103007',b'946684925.628'
b'0.6204833984375',b'-0.3746337890625',b'0.66619873046875',b'0.17535400390625',b'3.1416015625',b'103178',b'\x01\x01\x00a\x01',b'103007',b'946684926.228'
b'0.6171875',b'-0.3812255859375',b'0.66143798828125',b'0.1904296875',b'3.1416015625',b'103277',b'\x01\x01\x00a\x01',b'103007',b'946684926.327'
b'0.6446533203125',b'-0.38848876953125',b'0.6080322265625',b'0.25262451171875',b'3.1416015625',b'103478',b'\x01\x01\x00a\x01',b'103007',b'946684926.528'
b'0.62908935546875',b'-0.37933349609375',b'0.64190673828125',b'0.219970703125',b'3.1416015625',b'103377',b'\x01\x01\x00a\x01',b'103007',b'946684926.427'
b'0.639404296875',b'-0.40936279296875',b'0.583740234375',b'0.287841796875',b'3.1416015625',b'103577',b'\x01\x01\x00a\x01',b'103007',b'946684926.627'
b'0.63885498046875',b'-0.42041015625',b'0.57073974609375',b'0.29888916015625',b'3.1416015625',b'103677',b'\x01\x01\x00a\x01',b'103007',b'946684926.227'
b'0.651611328125',b'-0.42645263671875',b'0.546875',b'0.307373046875',b'3.1416015625',b'103777',b'\x01\x01\x00a\x01',b'103994',b'946684926.327'
b'0.660400390625',b'-0.42388916015625',b'0.53460693359375',b'0.313720703125',b'3.1416015625',b'103877',b'\x01\x01\x00a\x01',b'103994',b'946684926.427'
b'0.666259765625',b'-0.414306640625',b'0.5247802734375',b'0.3302001953125',b'3.1416015625',b'103976',b'\x01\x01\x00a\x01',b'103994',b'946684926.526'
b'0.70025634765625',b'-0.37701416015625',b'0.52264404296875',b'0.30718994140625',b'3.1416015625',b'104175',b'\x01\x01\x00a\x01',b'103994',b'946684927.225'
b'0.67572021484375',b'-0.40557861328125',b'0.52117919921875',b'0.32757568359375',b'3.1416015625',b'104076',b'\x01\x01\x00a\x01',b'103994',b'946684926.626'
b'0.71240234375',b'-0.34332275390625',b'0.5501708984375',b'0.26806640625',b'3.1416015625',b'104276',b'\x01\x01\x00a\x01',b'103994',b'946684927.326'
b'0.72900390625',b'-0.2979736328125',b'0.5736083984375',b'0.22528076171875',b'3.1416015625',b'104376',b'\x01\x01\x00a\x01',b'103994',b'946684927.426'
b'0.74945068359375',b'-0.24334716796875',b'0.58990478515625',b'0.1763916015625',b'3.1416015625',b'104475',b'\x01\x01\x00a\x01',b'103994',b'946684927.525'
b'0.76513671875',b'-0.195068359375',b'0.60345458984375',b'0.11114501953125',b'3.1416015625',b'104575',b'\x01\x01\x00a\x01',b'103994',b'946684927.625'
b'0.77880859375',b'-0.14166259765625',b'0.609619140625',b'0.0419921875',b'3.1416015625',b'104676',b'\x01\x01\x00a\x01',b'103994',b'946684928.226'
b'-0.77911376953125',b'0.0975341796875',b'-0.61810302734375',b'0.03765869140625',b'3.1416015625',b'104775',b'\x01\x01\x00a\x01',b'104981',b'946684928.325'
b'-0.78228759765625',b'0.06219482421875',b'-0.611572265625',b'0.10107421875',b'3.1416015625',b'104874',b'\x01\x01\x00a\x01',b'104981',b'946684928.424'
b'-0.7783203125',b'0.02734375',b'-0.6064453125',b'0.160400390625',b'3.1416015625',b'105074',b'\x01\x01\x00a\x01',b'104981',b'946684928.624'
b'-0.77716064453125',b'0.0169677734375',b'-0.6015625',b'0.18408203125',b'3.1416015625',b'105174',b'\x01\x01\x00a\x01',b'104981',b'946684928.724'
b'-0.76580810546875',b'0.00189208984375',b'-0.60382080078125',b'0.22125244140625',b'3.1416015625',b'105274',b'\x01\x01\x00a\x01',b'104981',b'946684928.324'
b'-0.75335693359375',b'-0.02099609375',b'-0.60516357421875',b'0.25634765625',b'3.1416015625',b'105374',b'\x01\x01\x00a\x01',b'104981',b'946684928.424'
b'-0.742431640625',b'-0.05267333984375',b'-0.597412109375',b'0.29852294921875',b'3.1416015625',b'105473',b'\x01\x01\x00a\x01',b'104981',b'946684928.523'
b'-0.73236083984375',b'-0.0836181640625',b'-0.58697509765625',b'0.3348388671875',b'3.1416015625',b'105573',b'\x01\x01\x00a\x01',b'104981',b'946684928.623'
b'-0.72509765625',b'-0.1177978515625',b'-0.57568359375',b'0.35906982421875',b'3.1416015625',b'105673',b'\x01\x01\x00a\x01',b'104981',b'946684929.223'
b'-0.71905517578125',b'-0.14459228515625',b'-0.5643310546875',b'0.37890625',b'3.1416015625',b'105773',b'\x01\x01\x00b\x01',b'105960',b'946684929.323'
b'-0.7119140625',b'-0.17022705078125',b'-0.5560302734375',b'0.39373779296875',b'3.1416015625',b'105873',b'\x01\x01\x00b\x01',b'105960',b'946684929.423'
b'-0.70654296875',b'-0.19036865234375',b'-0.5467529296875',b'0.40692138671875',b'3.1416015625',b'105972',b'\x01\x01\x00b\x01',b'105960',b'946684929.522'
b'-0.69287109375',b'-0.23834228515625',b'-0.53826904296875',b'0.41644287109375',b'3.1416015625',b'106072',b'\x01\x01\x00b\x01',b'105960',b'946684929.622'
b'-0.65582275390625',b'-0.3240966796875',b'-0.52166748046875',b'0.43902587890625',b'3.1416015625',b'106172',b'\x01\x01\x00b\x01',b'105960',b'946684929.222'
b'-0.59686279296875',b'-0.44134521484375',b'-0.48541259765625',b'0.4619140625',b'3.1416015625',b'106272',b'\x01\x01\x00b\x01',b'105960',b'946684929.322'
b'-0.51806640625',b'-0.55853271484375',b'-0.42034912109375',b'0.492919921875',b'3.1416015625',b'106371',b'\x01\x01\x00b\x01',b'105960',b'946684929.421'
b'-0.4178466796875',b'-0.6553955078125',b'-0.335205078125',b'0.53240966796875',b'3.1416015625',b'106572',b'\x01\x01\x00b\x01',b'105960',b'946684929.622'
b'-0.451171875',b'-0.62799072265625',b'-0.361572265625',b'0.52081298828125',b'3.1416015625',b'106471',b'\x01\x01\x00b\x01',b'105960',b'946684929.521'
b'-0.39727783203125',b'-0.67071533203125',b'-0.31976318359375',b'0.53857421875',b'3.1416015625',b'106671',b'\x01\x01\x00b\x01',b'105960',b'946684930.221'
b'-0.3857421875',b'-0.67742919921875',b'-0.31024169921875',b'0.5440673828125',b'3.1416015625',b'106771',b'\x01\x01\x00b\x01',b'106939',b'946684930.321'
b'-0.38201904296875',b'-0.6820068359375',b'-0.3082275390625',b'0.54217529296875',b'3.1416015625',b'106870',b'\x01\x01\x00b\x01',b'106939',b'946684930.42'
b'-0.37957763671875',b'-0.685302734375',b'-0.30908203125',b'0.53924560546875',b'3.1416015625',b'106971',b'\x01\x01\x00b\x01',b'106939',b'946684930.521'
b'-0.37945556640625',b'-0.6844482421875',b'-0.3121337890625',b'0.53863525390625',b'3.1416015625',b'107070',b'\x01\x01\x00b\x01',b'106939',b'946684930.62'
b'-0.3785400390625',b'-0.68408203125',b'-0.31561279296875',b'0.5377197265625',b'3.1416015625',b'107170',b'\x01\x01\x00b\x01',b'106939',b'946684931.22'
b'-0.37689208984375',b'-0.682861328125',b'-0.31634521484375',b'0.53997802734375',b'3.1416015625',b'107269',b'\x01\x01\x00b\x01',b'106939',b'946684931.319'
b'-0.37725830078125',b'-0.6849365234375',b'-0.3184814453125',b'0.535888671875',b'3.1416015625',b'107469',b'\x01\x01\x00b\x01',b'106939',b'946684931.519'
b'-0.373291015625',b'-0.686767578125',b'-0.31817626953125',b'0.536376953125',b'3.1416015625',b'107569',b'\x01\x01\x00b\x01',b'106939',b'946684931.619'
b'-0.37664794921875',b'-0.68280029296875',b'-0.32373046875',b'0.53582763671875',b'3.1416015625',b'107370',b'\x01\x01\x00b\x01',b'106939',b'946684931.42'
b'-0.3695068359375',b'-0.68841552734375',b'-0.31195068359375',b'0.54058837890625',b'3.1416015625',b'107669',b'\x07\x04\x00W\x02',b'107926',b'946684931.219'
b'-0.365234375',b'-0.69207763671875',b'-0.31121826171875',b'0.539306640625',b'3.1416015625',b'107868',b'\x07\x04\x00W\x02',b'107926',b'946684931.418'
b'-0.36395263671875',b'-0.6898193359375',b'-0.3104248046875',b'0.54345703125',b'3.1416015625',b'107769',b'\x07\x04\x00W\x02',b'107926',b'946684931.319'
b'-0.365966796875',b'-0.6922607421875',b'-0.30731201171875',b'0.54071044921875',b'3.1416015625',b'107968',b'\x07\x04\x00W\x02',b'107926',b'946684931.518'
b'-0.37738037109375',b'-0.68365478515625',b'-0.310546875',b'0.5419921875',b'3.1416015625',b'108168',b'\x07\x04\x00W\x02',b'107926',b'946684931.718'
b'-0.3856201171875',b'-0.67901611328125',b'-0.32073974609375',b'0.53607177734375',b'3.1416015625',b'108267',b'\x07\x04\x00W\x02',b'107926',b'946684932.317'
b'-0.392578125',b'-0.67669677734375',b'-0.33233642578125',b'0.52679443359375',b'3.1416015625',b'108367',b'\x07\x04\x00W\x02',b'107926',b'946684932.417'
b'-0.40203857421875',b'-0.67254638671875',b'-0.3414306640625',b'0.51910400390625',b'3.1416015625',b'108467',b'\x07\x04\x00W\x02',b'107926',b'946684932.517'
b'-0.39691162109375',b'-0.67156982421875',b'-0.33966064453125',b'0.525390625',b'3.1416015625',b'108567',b'\x07\x04\x00W\x02',b'107926',b'946684932.617'
b'-0.3831787109375',b'-0.67388916015625',b'-0.33795166015625',b'0.53369140625',b'3.1416015625',b'108667',b'\x07\x04\x00W\x02',b'107926',b'946684932.717'
b'-0.37103271484375',b'-0.67791748046875',b'-0.333984375',b'0.53961181640625',b'3.1416015625',b'108767',b'\x06\x05\x00O\n',b'108905',b'946684933.317'
b'-0.36480712890625',b'-0.68267822265625',b'-0.322509765625',b'0.54486083984375',b'3.1416015625',b'108867',b'\x06\x05\x00O\n',b'108905',b'946684933.417'
b'-0.35906982421875',b'-0.68914794921875',b'-0.302734375',b'0.55181884765625',b'3.1416015625',b'108966',b'\x06\x05\x00O\n',b'108905',b'946684933.516'
b'-0.3590087890625',b'-0.6871337890625',b'-0.295166015625',b'0.55841064453125',b'3.1416015625',b'109066',b'\x06\x05\x00O\n',b'108905',b'946684933.616'
b'-0.3660888671875',b'-0.68096923828125',b'-0.29046630859375',b'0.5638427734375',b'3.1416015625',b'109166',b'\x06\x05\x00O\n',b'108905',b'946684933.216'
b'-0.36578369140625',b'-0.67578125',b'-0.2955322265625',b'0.567626953125',b'3.1416015625',b'109266',b'\x06\x05\x00O\n',b'108905',b'946684933.316'
b'-0.36260986328125',b'-0.67236328125',b'-0.30352783203125',b'0.56951904296875',b'3.1416015625',b'109366',b'\x06\x05\x00O\n',b'108905',b'946684933.416'
b'-0.361083984375',b'-0.67266845703125',b'-0.2913818359375',b'0.576416015625',b'3.1416015625',b'109465',b'\x06\x05\x00O\n',b'108905',b'946684933.515'
b'-0.35174560546875',b'-0.68304443359375',b'-0.28717041015625',b'0.57208251953125',b'3.1416015625',b'109666',b'\x07\x06\x00>\x19',b'109885',b'946684934.216'
b'-0.35223388671875',b'-0.67877197265625',b'-0.28729248046875',b'0.5767822265625',b'3.1416015625',b'109565',b'\x06\x05\x00O\n',b'108905',b'946684933.615'
b'-0.35687255859375',b'-0.6796875',b'-0.28759765625',b'0.57269287109375',b'3.1416015625',b'109765',b'\x07\x06\x00>\x19',b'109885',b'946684934.315'
b'-0.3662109375',b'-0.6551513671875',b'-0.3182373046875',b'0.57916259765625',b'3.1416015625',b'109964',b'\x07\x06\x00>\x19',b'109885',b'946684934.514'
b'-0.363037109375',b'-0.66302490234375',b'-0.30322265625',b'0.5802001953125',b'3.1416015625',b'109864',b'\x07\x06\x00>\x19',b'109885',b'946684934.414'
b'-0.36492919921875',b'-0.64923095703125',b'-0.3304443359375',b'0.57977294921875',b'3.1416015625',b'110064',b'\x07\x06\x00>\x19',b'109885',b'946684934.614'
b'-0.3563232421875',b'-0.66070556640625',b'-0.3345947265625',b'0.56976318359375',b'3.1416015625',b'110164',b'\x07\x06\x00>\x19',b'109885',b'946684934.214'
b'-0.36224365234375',b'-0.66131591796875',b'-0.33453369140625',b'0.56524658203125',b'3.1416015625',b'110264',b'\x07\x06\x00>\x19',b'109885',b'946684934.314'
b'-0.38134765625',b'-0.65087890625',b'-0.333984375',b'0.565185546875',b'3.1416015625',b'110364',b'\x07\x06\x00>\x19',b'109885',b'946684934.414'
b'-0.44390869140625',b'-0.60174560546875',b'-0.34918212890625',b'0.56475830078125',b'3.1416015625',b'110463',b'\x07\x06\x00>\x19',b'109885',b'946684934.513'
b'-0.50848388671875',b'-0.543212890625',b'-0.36553955078125',b'0.5592041015625',b'3.1416015625',b'110563',b'\x07\x06\x00>\x19',b'109885',b'946684934.613'
b'-0.5413818359375',b'-0.51434326171875',b'-0.37646484375',b'0.54827880859375',b'3.1416015625',b'110663',b'\x05\x05\x00(2',b'110868',b'946684935.213'
b'-0.5595703125',b'-0.49334716796875',b'-0.38421630859375',b'0.54400634765625',b'3.1416015625',b'110763',b'\x05\x05\x00(2',b'110868',b'946684935.313'
b'-0.57275390625',b'-0.47503662109375',b'-0.388427734375',b'0.54351806640625',b'3.1416015625',b'110863',b'\x05\x05\x00(2',b'110868',b'946684935.413'
b'-0.583740234375',b'-0.45697021484375',b'-0.39532470703125',b'0.54229736328125',b'3.1416015625',b'110962',b'\x05\x05\x00(2',b'110868',b'946684935.512'
b'-0.594970703125',b'-0.4412841796875',b'-0.40423583984375',b'0.5364990234375',b'3.1416015625',b'111062',b'\x05\x05\x00(2',b'110868',b'946684935.612'
b'-0.60198974609375',b'-0.43560791015625',b'-0.41046142578125',b'0.52850341796875',b'3.1416015625',b'111162',b'\x05\x05\x00(2',b'110868',b'946684936.212'
b'-0.611083984375',b'-0.43603515625',b'-0.413330078125',b'0.515380859375',b'3.1416015625',b'111361',b'\x05\x05\x00(2',b'110868',b'946684936.411'
b'-0.6143798828125',b'-0.440185546875',b'-0.40643310546875',b'0.51336669921875',b'3.1416015625',b'111562',b'\x05\x05\x00(2',b'110868',b'946684936.612'
b'-0.61334228515625',b'-0.4384765625',b'-0.41119384765625',b'0.5123291015625',b'3.1416015625',b'111461',b'\x05\x05\x00(2',b'110868',b'946684936.511'
b'-0.61700439453125',b'-0.43621826171875',b'-0.4051513671875',b'0.5146484375',b'3.1416015625',b'111661',b'\x03\x04\x00\x15H',b'111844',b'946684936.711'
b'-0.64678955078125',b'-0.39288330078125',b'-0.42279052734375',b'0.49853515625',b'3.1416015625',b'111761',b'\x03\x04\x00\x15H',b'111844',b'946684936.311'
b'-0.700927734375',b'-0.29571533203125',b'-0.45611572265625',b'0.4617919921875',b'3.1416015625',b'111860',b'\x03\x04\x00\x15H',b'111844',b'946684936.41'
b'-0.75738525390625',b'-0.165283203125',b'-0.49853515625',b'0.38800048828125',b'3.1416015625',b'112060',b'\x03\x04\x00\x15H',b'111844',b'946684936.61'
b'-0.73980712890625',b'-0.20574951171875',b'-0.48431396484375',b'0.41925048828125',b'3.1416015625',b'111961',b'\x03\x04\x00\x15H',b'111844',b'946684936.511'
b'-0.762939453125',b'-0.15728759765625',b'-0.51031494140625',b'0.3643798828125',b'3.1416015625',b'112259',b'\x03\x04\x00\x15H',b'111844',b'946684937.309'
b'-0.761962890625',b'-0.153564453125',b'-0.5084228515625',b'0.37060546875',b'3.1416015625',b'112160',b'\x03\x04\x00\x15H',b'111844',b'946684936.71'
b'-0.75860595703125',b'-0.173583984375',b'-0.510986328125',b'0.36505126953125',b'3.1416015625',b'112360',b'\x03\x04\x00\x15H',b'111844',b'946684937.41'
b'-0.75274658203125',b'-0.1966552734375',b'-0.512451171875',b'0.363525390625',b'3.1416015625',b'112459',b'\x03\x04\x00\x15H',b'111844',b'946684937.509'
b'-0.746826171875',b'-0.216796875',b'-0.515625',b'0.359619140625',b'3.1416015625',b'112559',b'\x03\x04\x00\x15H',b'111844',b'946684937.609'
b'-0.740966796875',b'-0.23046875',b'-0.5186767578125',b'0.35888671875',b'3.1416015625',b'112659',b'\x02\x02\x00\nV',b'112823',b'946684937.209'
b'-0.73486328125',b'-0.24420166015625',b'-0.5184326171875',b'0.36279296875',b'3.1416015625',b'112858',b'\x02\x02\x00\nV',b'112823',b'946684937.408'
b'-0.7366943359375',b'-0.240234375',b'-0.5185546875',b'0.3614501953125',b'3.1416015625',b'112759',b'\x02\x02\x00\nV',b'112823',b'946684937.309'
b'-0.73455810546875',b'-0.2391357421875',b'-0.52362060546875',b'0.3592529296875',b'3.1416015625',b'112958',b'\x02\x02\x00\nV',b'112823',b'946684937.508'
b'-0.75115966796875',b'-0.17529296875',b'-0.53924560546875',b'0.33795166015625',b'3.1416015625',b'113058',b'\x02\x02\x00\nV',b'112823',b'946684937.608'
b'-0.767333984375',b'-0.0853271484375',b'-0.553466796875',b'0.3123779296875',b'3.1416015625',b'113158',b'\x02\x02\x00\nV',b'112823',b'946684938.208'
b'-0.77264404296875',b'-0.03790283203125',b'-0.5625',b'0.2918701171875',b'3.1416015625',b'113258',b'\x02\x02\x00\nV',b'112823',b'946684938.308'
b'-0.7742919921875',b'-0.00872802734375',b'-0.56390380859375',b'0.287109375',b'3.1416015625',b'113458',b'\x02\x02\x00\nV',b'112823',b'946684938.508'
b'-0.7744140625',b'-0.01947021484375',b'-0.5635986328125',b'0.28680419921875',b'3.1416015625',b'113357',b'\x02\x02\x00\nV',b'112823',b'946684938.407'
b'-0.7763671875',b'-0.0135498046875',b'-0.567626953125',b'0.2735595703125',b'3.1416015625',b'113657',b'\x01\x02\x00\x04]',b'113802',b'946684939.207'
b'-0.77398681640625',b'-0.00311279296875',b'-0.56536865234375',b'0.28515625',b'3.1416015625',b'113557',b'\x01\x02\x00\x04]',b'113802',b'946684938.607'
b'-0.78936767578125',b'-0.06005859375',b'-0.572021484375',b'0.21466064453125',b'3.1416015625',b'113857',b'\x01\x02\x00\x04]',b'113802',b'946684939.407'
b'-0.798828125',b'-0.0833740234375',b'-0.5694580078125',b'0.17523193359375',b'3.1416015625',b'113956',b'\x01\x02\x00\x04]',b'113802',b'946684939.506'
b'-0.80230712890625',b'-0.10791015625',b'-0.57171630859375',b'0.13330078125',b'3.1416015625',b'114056',b'\x01\x02\x00\x04]',b'113802',b'946684939.606'
b'-0.79852294921875',b'-0.14013671875',b'-0.57684326171875',b'0.09967041015625',b'3.1416015625',b'114156',b'\x01\x02\x00\x04]',b'113802',b'946684939.206'
b'-0.7935791015625',b'-0.17462158203125',b'-0.57794189453125',b'0.07574462890625',b'3.1416015625',b'114256',b'\x01\x02\x00\x04]',b'113802',b'946684939.306'
b'-0.78399658203125',b'-0.21209716796875',b'-0.580078125',b'0.0623779296875',b'3.1416015625',b'114455',b'\x01\x02\x00\x04]',b'113802',b'946684939.505'
b'-0.75018310546875',b'-0.29083251953125',b'-0.57373046875',b'0.15338134765625',b'3.1416015625',b'114555',b'\x01\x02\x00\x04]',b'113802',b'946684939.605'
b'-0.64984130859375',b'-0.4437255859375',b'-0.53131103515625',b'0.3138427734375',b'3.1416015625',b'114656',b'\x01\x01\x00\x03_',b'114781',b'946684939.706'
b'-0.51873779296875',b'-0.5760498046875',b'-0.45611572265625',b'0.43701171875',b'3.1416015625',b'114755',b'\x01\x01\x00\x03_',b'114781',b'946684940.305'
b'-0.4278564453125',b'-0.64208984375',b'-0.39642333984375',b'0.4974365234375',b'3.1416015625',b'114854',b'\x01\x01\x00\x03_',b'114781',b'946684940.404'
b'-0.3980712890625',b'-0.65863037109375',b'-0.36932373046875',b'0.52093505859375',b'3.1416015625',b'114954',b'\x01\x01\x00\x03_',b'114781',b'946684940.504'
