quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,rot_epoch
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'39382',b'\x01\x01\x00\x02a',b'39289',b'946684846.261'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'39481',b'\x01\x01\x00\x02a',b'39289',b'946684846.36'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'39681',b'\x01\x01\x00\x02a',b'39289',b'946684846.56'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'39781',b'\x01\x01\x00\x02a',b'39289',b'946684846.16'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'39882',b'\x01\x01\x00\x02a',b'39289',b'946684846.261'
b'0.6092529296875',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'39981',b'\x01\x01\x00\x02a',b'39289',b'946684846.36'
b'0.6092529296875',b'0.03948974609375',b'0.790771484375',b'0.0435791015625',b'3.1416015625',b'40082',b'\x01\x01\x00\x02a',b'40279',b'946684846.461'
b'0.0',b'0.0',b'0.0',b'0.0',b'0.0',b'0',b'',b'0',b'946684806.379'
b'0.60931396484375',b'0.03948974609375',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'40181',b'\x01\x01\x00\x02a',b'40279',b'946684847.06'
b'0.60931396484375',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'40282',b'\x01\x01\x00\x02a',b'40279',b'946684847.161'
b'0.60931396484375',b'0.03961181640625',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'40481',b'\x01\x01\x00\x02a',b'40279',b'946684847.36'
b'0.60931396484375',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'40382',b'\x01\x01\x00\x02a',b'40279',b'946684847.261'
b'0.60931396484375',b'0.03955078125',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'40582',b'\x01\x01\x00\x02a',b'40279',b'946684847.461'
b'0.60931396484375',b'0.03955078125',b'0.790771484375',b'0.0435791015625',b'3.1416015625',b'40682',b'\x01\x01\x00\x02a',b'40279',b'946684848.061'
b'0.6092529296875',b'0.03961181640625',b'0.790771484375',b'0.0435791015625',b'3.1416015625',b'40781',b'\x01\x01\x00\x02a',b'40279',b'946684848.16'
b'0.6092529296875',b'0.03961181640625',b'0.790771484375',b'0.0435791015625',b'3.1416015625',b'40882',b'\x01\x01\x00\x02a',b'40279',b'946684848.261'
b'0.6092529296875',b'0.0396728515625',b'0.790771484375',b'0.04364013671875',b'3.1416015625',b'40981',b'\x01\x01\x00\x02a',b'40279',b'946684848.36'
b'0.60931396484375',b'0.03961181640625',b'0.79071044921875',b'0.0435791015625',b'3.1416015625',b'41082',b'\x01\x01\x00\x02a',b'41271',b'946684848.461'
b'0.60943603515625',b'0.0377197265625',b'0.79058837890625',b'0.0458984375',b'3.1416015625',b'41182',b'\x01\x01\x00\x02a',b'41271',b'946684848.061'
b'0.61273193359375',b'0.02642822265625',b'0.78759765625',b'0.0596923828125',b'3.1416015625',b'41282',b'\x01\x01\x00\x02a',b'41271',b'946684848.161'
b'0.618408203125',b'0.0133056640625',b'0.7821044921875',b'0.075439453125',b'3.1416015625',b'41382',b'\x01\x01\x00\x02a',b'41271',b'946684848.261'
b'0.61810302734375',b'0.01300048828125',b'0.7823486328125',b'0.07550048828125',b'3.1416015625',b'41481',b'\x01\x01\x00\x02a',b'41271',b'946684848.36'
b'0.61834716796875',b'0.01190185546875',b'0.78216552734375',b'0.07611083984375',b'3.1416015625',b'41582',b'\x01\x01\x00\x02a',b'41271',b'946684848.461'
b'0.619873046875',b'0.0069580078125',b'0.7803955078125',b'0.08203125',b'3.1416015625',b'41682',b'\x01\x01\x00\x02a',b'41271',b'946684849.061'
b'0.62286376953125',b'0.0010986328125',b'0.77734375',b'0.0880126953125',b'3.1416015625',b'41782',b'\x01\x01\x00\x02a',b'41271',b'946684849.161'
b'0.62384033203125',b'-0.0006103515625',b'0.77642822265625',b'0.089111328125',b'3.1416015625',b'41882',b'\x01\x01\x00\x02a',b'41271',b'946684849.261'
b'0.62420654296875',b'-0.0008544921875',b'0.77618408203125',b'0.08892822265625',b'3.1416015625',b'41982',b'\x01\x01\x00\x02a',b'41271',b'946684849.361'
b'0.6239013671875',b'-0.00103759765625',b'0.77642822265625',b'0.0888671875',b'3.1416015625',b'42081',b'\x02\x07\x00\x02Y',b'42265',b'946684849.46'
b'0.62353515625',b'-0.00506591796875',b'0.776123046875',b'0.0938720703125',b'3.1416015625',b'42182',b'\x02\x07\x00\x02Y',b'42265',b'946684849.061'
b'0.6282958984375',b'-0.00927734375',b'0.771728515625',b'0.0980224609375',b'3.1416015625',b'42282',b'\x02\x07\x00\x02Y',b'42265',b'946684849.161'
b'0.6279296875',b'-0.01019287109375',b'0.77191162109375',b'0.09912109375',b'3.1416015625',b'42382',b'\x02\x07\x00\x02Y',b'42265',b'946684849.261'
b'0.62908935546875',b'-0.01495361328125',b'0.7701416015625',b'0.10430908203125',b'3.1416015625',b'42482',b'\x02\x07\x00\x02Y',b'42265',b'946684849.361'
b'0.630859375',b'-0.01751708984375',b'0.76824951171875',b'0.10693359375',b'3.1416015625',b'42581',b'\x02\x07\x00\x02Y',b'42265',b'946684849.46'
b'0.63238525390625',b'-0.020751953125',b'0.7664794921875',b'0.11029052734375',b'3.1416015625',b'42682',b'\x02\x07\x00\x02Y',b'42265',b'946684850.061'
b'0.6353759765625',b'-0.01904296875',b'0.76446533203125',b'0.10748291015625',b'3.1416015625',b'42782',b'\x02\x07\x00\x02Y',b'42265',b'946684850.161'
b'0.636474609375',b'-0.0150146484375',b'0.7642822265625',b'0.102783203125',b'3.1416015625',b'42882',b'\x02\x07\x00\x02Y',b'42265',b'946684850.261'
b'0.632080078125',b'-0.0064697265625',b'0.7691650390625',b'0.09381103515625',b'3.1416015625',b'43082',b'\x02\x03\x00\x02]',b'43255',b'946684850.461'
b'0.631103515625',b'-0.0050048828125',b'0.77008056640625',b'0.0927734375',b'3.1416015625',b'43182',b'\x02\x03\x00\x02]',b'43255',b'946684850.561'
b'0.63067626953125',b'-0.00482177734375',b'0.7705078125',b'0.09234619140625',b'3.1416015625',b'43282',b'\x02\x03\x00\x02]',b'43255',b'946684851.161'
b'0.63055419921875',b'-0.0047607421875',b'0.77056884765625',b'0.0924072265625',b'3.1416015625',b'43382',b'\x02\x03\x00\x02]',b'43255',b'946684851.261'
b'0.62994384765625',b'-0.00457763671875',b'0.77105712890625',b'0.09271240234375',b'3.1416015625',b'43582',b'\x02\x03\x00\x02]',b'43255',b'946684851.461'
b'0.6302490234375',b'-0.00445556640625',b'0.7708740234375',b'0.09259033203125',b'3.1416015625',b'43482',b'\x02\x03\x00\x02]',b'43255',b'946684851.361'
b'0.63031005859375',b'-0.0047607421875',b'0.770751953125',b'0.0931396484375',b'3.1416015625',b'43682',b'\x02\x03\x00\x02]',b'43255',b'946684851.561'
b'0.63104248046875',b'-0.00482177734375',b'0.7701416015625',b'0.09320068359375',b'3.1416015625',b'43782',b'\x02\x03\x00\x02]',b'43255',b'946684851.161'
b'0.631591796875',b'-0.0048828125',b'0.76971435546875',b'0.09320068359375',b'3.1416015625',b'43882',b'\x02\x03\x00\x02]',b'43255',b'946684851.261'
b'0.6312255859375',b'-0.0047607421875',b'0.7698974609375',b'0.0933837890625',b'3.1416015625',b'43982',b'\x02\x03\x00\x02]',b'43255',b'946684851.361'
b'0.631103515625',b'-0.00457763671875',b'0.77001953125',b'0.09344482421875',b'3.1416015625',b'44082',b'\x01\x02\x00\x02_',b'44246',b'946684851.461'
b'0.6314697265625',b'-0.00457763671875',b'0.76971435546875',b'0.093505859375',b'3.1416015625',b'44183',b'\x01\x02\x00\x02_',b'44246',b'946684851.562'
b'0.63128662109375',b'-0.00439453125',b'0.7698974609375',b'0.09356689453125',b'3.1416015625',b'44282',b'\x01\x02\x00\x02_',b'44246',b'946684852.161'
b'0.630859375',b'-0.00439453125',b'0.77020263671875',b'0.09368896484375',b'3.1416015625',b'44382',b'\x01\x02\x00\x02_',b'44246',b'946684852.261'
b'0.6307373046875',b'-0.00433349609375',b'0.77032470703125',b'0.09375',b'3.1416015625',b'44482',b'\x01\x02\x00\x02_',b'44246',b'946684852.361'
b'0.63079833984375',b'-0.00433349609375',b'0.770263671875',b'0.09381103515625',b'3.1416015625',b'44582',b'\x01\x02\x00\x02_',b'44246',b'946684852.461'
b'0.630615234375',b'-0.0040283203125',b'0.7703857421875',b'0.0938720703125',b'3.1416015625',b'44782',b'\x01\x02\x00\x02_',b'44246',b'946684852.161'
b'0.6307373046875',b'-0.004150390625',b'0.77032470703125',b'0.0938720703125',b'3.1416015625',b'44683',b'\x01\x02\x00\x02_',b'44246',b'946684852.562'
b'0.63092041015625',b'-0.0040283203125',b'0.7701416015625',b'0.0938720703125',b'3.1416015625',b'44882',b'\x01\x02\x00\x02_',b'44246',b'946684852.261'
b'0.63079833984375',b'-0.00390625',b'0.770263671875',b'0.0938720703125',b'3.1416015625',b'44982',b'\x01\x01\x00\x02`',b'45238',b'946684852.361'
b'0.6307373046875',b'-0.00384521484375',b'0.770263671875',b'0.09393310546875',b'3.1416015625',b'45082',b'\x01\x01\x00\x02`',b'45238',b'946684852.461'
b'0.630615234375',b'-0.00390625',b'0.7703857421875',b'0.09429931640625',b'3.1416015625',b'45182',b'\x01\x01\x00\x02`',b'45238',b'946684852.561'
b'0.63153076171875',b'-0.0040283203125',b'0.76959228515625',b'0.09423828125',b'3.1416015625',b'45282',b'\x01\x01\x00\x02`',b'45238',b'946684853.161'
b'0.6307373046875',b'-0.00390625',b'0.770263671875',b'0.09429931640625',b'3.1416015625',b'45382',b'\x01\x01\x00\x02`',b'45238',b'946684853.261'
b'0.63055419921875',b'-0.00384521484375',b'0.7703857421875',b'0.09429931640625',b'3.1416015625',b'45482',b'\x01\x01\x00\x02`',b'45238',b'946684853.361'
b'0.63055419921875',b'-0.00384521484375',b'0.7703857421875',b'0.094482421875',b'3.1416015625',b'45582',b'\x01\x01\x00\x02`',b'45238',b'946684853.461'
b'0.63055419921875',b'-0.0040283203125',b'0.77032470703125',b'0.09466552734375',b'3.1416015625',b'45682',b'\x01\x01\x00\x02`',b'45238',b'946684853.561'
b'0.6307373046875',b'-0.00408935546875',b'0.7701416015625',b'0.09466552734375',b'3.1416015625',b'45782',b'\x01\x01\x00\x02`',b'45238',b'946684854.161'
b'0.6309814453125',b'-0.00421142578125',b'0.76995849609375',b'0.09466552734375',b'3.1416015625',b'45983',b'\x01\x01\x00\x02`',b'46229',b'946684854.362'
b'0.63104248046875',b'-0.004150390625',b'0.76995849609375',b'0.09466552734375',b'3.1416015625',b'45882',b'\x01\x01\x00\x02`',b'45238',b'946684854.261'
b'0.6312255859375',b'-0.00421142578125',b'0.76983642578125',b'0.0946044921875',b'3.1416015625',b'46082',b'\x01\x01\x00\x02`',b'46229',b'946684854.461'
b'0.63092041015625',b'-0.00421142578125',b'0.77008056640625',b'0.09466552734375',b'3.1416015625',b'46182',b'\x01\x01\x00\x02`',b'46229',b'946684854.561'
b'0.6307373046875',b'-0.00421142578125',b'0.77020263671875',b'0.09466552734375',b'3.1416015625',b'46282',b'\x01\x01\x00\x02`',b'46229',b'946684854.161'
b'0.63043212890625',b'-0.00421142578125',b'0.77044677734375',b'0.0947265625',b'3.1416015625',b'46382',b'\x01\x01\x00\x02`',b'46229',b'946684854.261'
b'0.63043212890625',b'-0.00445556640625',b'0.7703857421875',b'0.0948486328125',b'3.1416015625',b'46582',b'\x01\x01\x00\x02`',b'46229',b'946684854.461'
b'0.6307373046875',b'-0.0045166015625',b'0.77020263671875',b'0.09490966796875',b'3.1416015625',b'46682',b'\x01\x01\x00\x02`',b'46229',b'946684854.561'
b'0.630615234375',b'-0.00457763671875',b'0.770263671875',b'0.094970703125',b'3.1416015625',b'46782',b'\x01\x01\x00\x02`',b'46229',b'946684854.661'
b'0.6304931640625',b'-0.0045166015625',b'0.77032470703125',b'0.09503173828125',b'3.1416015625',b'46882',b'\x01\x01\x00\x02`',b'46229',b'946684855.261'
b'0.63067626953125',b'-0.00457763671875',b'0.77020263671875',b'0.09503173828125',b'3.1416015625',b'46983',b'\x01\x01\x00\x02`',b'46229',b'946684855.362'
b'0.630615234375',b'-0.00457763671875',b'0.77020263671875',b'0.09503173828125',b'3.1416015625',b'47082',b'\x01\x01\x00\x02`',b'47220',b'946684855.461'
b'0.630615234375',b'-0.00457763671875',b'0.770263671875',b'0.094970703125',b'3.1416015625',b'47182',b'\x01\x01\x00\x02`',b'47220',b'946684855.561'
b'0.63037109375',b'-0.00457763671875',b'0.77044677734375',b'0.09503173828125',b'3.1416015625',b'47282',b'\x01\x01\x00\x02`',b'47220',b'946684855.661'
b'0.63067626953125',b'-0.0047607421875',b'0.7701416015625',b'0.0950927734375',b'3.1416015625',b'47382',b'\x01\x01\x00\x02`',b'47220',b'946684855.261'
b'0.6307373046875',b'-0.0048828125',b'0.7701416015625',b'0.09521484375',b'3.1416015625',b'47483',b'\x01\x01\x00\x02`',b'47220',b'946684855.362'
b'0.63055419921875',b'-0.0048828125',b'0.770263671875',b'0.0953369140625',b'3.1416015625',b'47582',b'\x01\x01\x00\x02`',b'47220',b'946684855.461'
b'0.630615234375',b'-0.0048828125',b'0.77020263671875',b'0.0953369140625',b'3.1416015625',b'47682',b'\x01\x01\x00\x02`',b'47220',b'946684855.561'
b'0.6309814453125',b'-0.00494384765625',b'0.7698974609375',b'0.0953369140625',b'3.1416015625',b'47783',b'\x01\x01\x00\x02`',b'47220',b'946684855.662'
b'0.63128662109375',b'-0.00494384765625',b'0.7696533203125',b'0.09527587890625',b'3.1416015625',b'47882',b'\x01\x01\x00\x02`',b'47220',b'946684856.261'
b'0.6312255859375',b'-0.00506591796875',b'0.76971435546875',b'0.09527587890625',b'3.1416015625',b'47982',b'\x01\x01\x00\x02a',b'48219',b'946684856.361'
b'0.63092041015625',b'-0.0050048828125',b'0.76995849609375',b'0.09527587890625',b'3.1416015625',b'48082',b'\x01\x01\x00\x02a',b'48219',b'946684856.461'
b'0.63079833984375',b'-0.00494384765625',b'0.77008056640625',b'0.09527587890625',b'3.1416015625',b'48182',b'\x01\x01\x00\x02a',b'48219',b'946684856.561'
b'0.630859375',b'-0.0050048828125',b'0.77001953125',b'0.09527587890625',b'3.1416015625',b'48282',b'\x01\x01\x00\x02a',b'48219',b'946684856.661'
b'0.6307373046875',b'-0.00494384765625',b'0.77008056640625',b'0.09527587890625',b'3.1416015625',b'48382',b'\x01\x01\x00\x02a',b'48219',b'946684857.261'
b'0.63055419921875',b'-0.0050048828125',b'0.770263671875',b'0.09527587890625',b'3.1416015625',b'48483',b'\x01\x01\x00\x02a',b'48219',b'946684857.362'
b'0.63043212890625',b'-0.00494384765625',b'0.7703857421875',b'0.09521484375',b'3.1416015625',b'48583',b'\x01\x01\x00\x02a',b'48219',b'946684857.462'
b'0.6304931640625',b'-0.00494384765625',b'0.77032470703125',b'0.09515380859375',b'3.1416015625',b'48682',b'\x01\x01\x00\x02a',b'48219',b'946684857.561'
b'0.63031005859375',b'-0.00482177734375',b'0.7705078125',b'0.09521484375',b'3.1416015625',b'48783',b'\x01\x01\x00\x02a',b'48219',b'946684857.662'
b'0.6302490234375',b'-0.0048828125',b'0.7705078125',b'0.09527587890625',b'3.1416015625',b'48882',b'\x01\x01\x00\x02a',b'48219',b'946684857.261'
b'0.6304931640625',b'-0.00494384765625',b'0.77032470703125',b'0.09527587890625',b'3.1416015625',b'48982',b'\x01\x01\x00\x02a',b'49211',b'946684857.361'
b'0.63043212890625',b'-0.0050048828125',b'0.77032470703125',b'0.09527587890625',b'3.1416015625',b'49083',b'\x01\x01\x00\x02a',b'49211',b'946684857.462'
b'0.63037109375',b'-0.0050048828125',b'0.77044677734375',b'0.0953369140625',b'3.1416015625',b'49183',b'\x01\x01\x00\x02a',b'49211',b'946684857.562'
b'0.63018798828125',b'-0.0050048828125',b'0.7705078125',b'0.0953369140625',b'3.1416015625',b'49283',b'\x01\x01\x00\x02a',b'49211',b'946684857.662'
b'0.63031005859375',b'-0.0050048828125',b'0.77044677734375',b'0.09539794921875',b'3.1416015625',b'49382',b'\x01\x01\x00\x02a',b'49211',b'946684858.261'
b'0.63037109375',b'-0.0050048828125',b'0.7703857421875',b'0.095458984375',b'3.1416015625',b'49482',b'\x01\x01\x00\x02a',b'49211',b'946684858.361'
b'0.0',b'0.0',b'0.0',b'0.0',b'0.0',b'0',b'',b'0',b'946684808.879'
b'0.630615234375',b'-0.00506591796875',b'0.77020263671875',b'0.0955810546875',b'3.1416015625',b'49583',b'\x01\x01\x00\x02a',b'49211',b'946684858.462'
b'0.6307373046875',b'-0.005126953125',b'0.77008056640625',b'0.09564208984375',b'3.1416015625',b'49682',b'\x01\x01\x00\x02a',b'49211',b'946684858.561'
b'0.630859375',b'-0.0052490234375',b'0.76995849609375',b'0.095703125',b'3.1416015625',b'49783',b'\x01\x01\x00\x02a',b'49211',b'946684858.162'
b'0.63055419921875',b'-0.00518798828125',b'0.77020263671875',b'0.09576416015625',b'3.1416015625',b'49982',b'\x01\x01\x00\x02a',b'49211',b'946684858.361'
b'0.630615234375',b'-0.00518798828125',b'0.7701416015625',b'0.0958251953125',b'3.1416015625',b'50083',b'\x01\x01\x00\x02a',b'50203',b'946684858.462'
b'0.63067626953125',b'-0.0052490234375',b'0.77008056640625',b'0.09576416015625',b'3.1416015625',b'50182',b'\x01\x01\x00\x02a',b'50203',b'946684858.561'
b'0.630859375',b'-0.00531005859375',b'0.76995849609375',b'0.095703125',b'3.1416015625',b'50283',b'\x01\x01\x00\x02a',b'50203',b'946684858.662'
b'0.63104248046875',b'-0.00531005859375',b'0.769775390625',b'0.095703125',b'3.1416015625',b'50382',b'\x01\x01\x00\x02a',b'50203',b'946684859.261'
b'0.6307373046875',b'-0.0052490234375',b'0.77008056640625',b'0.09576416015625',b'3.1416015625',b'50483',b'\x01\x01\x00\x02a',b'50203',b'946684859.362'
b'0.63043212890625',b'-0.0052490234375',b'0.77032470703125',b'0.09576416015625',b'3.1416015625',b'50583',b'\x01\x01\x00\x02a',b'50203',b'946684859.462'
b'0.63037109375',b'-0.00531005859375',b'0.77032470703125',b'0.09576416015625',b'3.1416015625',b'50683',b'\x01\x01\x00\x02a',b'50203',b'946684859.562'
b'0.63055419921875',b'-0.00531005859375',b'0.77020263671875',b'0.09576416015625',b'3.1416015625',b'50783',b'\x01\x01\x00\x02a',b'50203',b'946684859.662'
b'0.63043212890625',b'-0.0052490234375',b'0.77032470703125',b'0.09576416015625',b'3.1416015625',b'50883',b'\x01\x01\x00\x02a',b'50203',b'946684860.262'
b'0.63055419921875',b'-0.0052490234375',b'0.77020263671875',b'0.09588623046875',b'3.1416015625',b'51083',b'\x01\x01\x00\x02a',b'51196',b'946684860.462'
b'0.63043212890625',b'-0.0052490234375',b'0.770263671875',b'0.0958251953125',b'3.1416015625',b'50983',b'\x01\x01\x00\x02a',b'51196',b'946684860.362'
b'0.630859375',b'-0.00531005859375',b'0.7698974609375',b'0.09588623046875',b'3.1416015625',b'51182',b'\x01\x01\x00\x02a',b'51196',b'946684860.561'
b'0.630859375',b'-0.00531005859375',b'0.7698974609375',b'0.09588623046875',b'3.1416015625',b'51283',b'\x01\x01\x00\x02a',b'51196',b'946684860.662'
b'0.63067626953125',b'-0.00531005859375',b'0.77008056640625',b'0.095947265625',b'3.1416015625',b'51383',b'\x01\x01\x00\x02a',b'51196',b'946684860.262'
b'0.6307373046875',b'-0.00543212890625',b'0.77001953125',b'0.09600830078125',b'3.1416015625',b'51483',b'\x01\x01\x00\x02a',b'51196',b'946684860.362'
b'0.6317138671875',b'-0.005615234375',b'0.76922607421875',b'0.09600830078125',b'3.1416015625',b'51583',b'\x01\x01\x00\x02a',b'51196',b'946684860.462'
b'0.63153076171875',b'-0.00567626953125',b'0.76934814453125',b'0.09600830078125',b'3.1416015625',b'51683',b'\x01\x01\x00\x02a',b'51196',b'946684860.562'
b'0.6312255859375',b'-0.00567626953125',b'0.76959228515625',b'0.09613037109375',b'3.1416015625',b'51783',b'\x01\x01\x00\x02a',b'51196',b'946684860.662'
b'0.63092041015625',b'-0.005615234375',b'0.7698974609375',b'0.09613037109375',b'3.1416015625',b'51883',b'\x01\x01\x00\x02a',b'51196',b'946684861.262'
b'0.63128662109375',b'-0.00567626953125',b'0.76959228515625',b'0.0960693359375',b'3.1416015625',b'51983',b'\x01\x01\x00\x02a',b'52188',b'946684861.362'
b'0.63153076171875',b'-0.005615234375',b'0.76934814453125',b'0.09613037109375',b'3.1416015625',b'52083',b'\x01\x01\x00\x02a',b'52188',b'946684861.462'
b'0.6314697265625',b'-0.005615234375',b'0.7694091796875',b'0.09613037109375',b'3.1416015625',b'52183',b'\x01\x01\x00\x02a',b'52188',b'946684861.562'
b'0.6318359375',b'-0.00555419921875',b'0.76910400390625',b'0.0960693359375',b'3.1416015625',b'52283',b'\x01\x01\x00\x02a',b'52188',b'946684861.662'
b'0.6319580078125',b'-0.005615234375',b'0.76898193359375',b'0.0960693359375',b'3.1416015625',b'52383',b'\x01\x01\x00\x02a',b'52188',b'946684861.262'
b'0.63189697265625',b'-0.005615234375',b'0.76904296875',b'0.09600830078125',b'3.1416015625',b'52483',b'\x01\x01\x00\x02a',b'52188',b'946684861.362'
b'0.63214111328125',b'-0.005615234375',b'0.76885986328125',b'0.095947265625',b'3.1416015625',b'52583',b'\x01\x01\x00\x02a',b'52188',b'946684861.462'
b'0.63214111328125',b'-0.00567626953125',b'0.76885986328125',b'0.09588623046875',b'3.1416015625',b'52683',b'\x01\x01\x00\x02a',b'52188',b'946684861.562'
b'0.63214111328125',b'-0.00567626953125',b'0.76885986328125',b'0.09588623046875',b'3.1416015625',b'52783',b'\x01\x01\x00\x02a',b'52188',b'946684861.662'
b'0.6322021484375',b'-0.00567626953125',b'0.768798828125',b'0.0958251953125',b'3.1416015625',b'52883',b'\x01\x01\x00\x02a',b'53179',b'946684862.262'
b'0.63214111328125',b'-0.00567626953125',b'0.76885986328125',b'0.09588623046875',b'3.1416015625',b'52983',b'\x01\x01\x00\x02a',b'53179',b'946684862.362'
b'0.63177490234375',b'-0.00567626953125',b'0.7691650390625',b'0.095947265625',b'3.1416015625',b'53084',b'\x01\x01\x00\x02a',b'53179',b'946684862.463'
b'0.63189697265625',b'-0.0057373046875',b'0.76910400390625',b'0.09600830078125',b'3.1416015625',b'53183',b'\x01\x01\x00\x02a',b'53179',b'946684862.562'
b'0.6314697265625',b'-0.005615234375',b'0.7694091796875',b'0.09600830078125',b'3.1416015625',b'53383',b'\x01\x01\x00\x02a',b'53179',b'946684862.762'
b'0.63140869140625',b'-0.005615234375',b'0.7694091796875',b'0.0960693359375',b'3.1416015625',b'53483',b'\x01\x01\x00\x02a',b'53179',b'946684863.362'
b'0.63153076171875',b'-0.005615234375',b'0.76934814453125',b'0.0960693359375',b'3.1416015625',b'53583',b'\x01\x01\x00\x02a',b'53179',b'946684863.462'
b'0.631103515625',b'-0.00555419921875',b'0.7696533203125',b'0.09613037109375',b'3.1416015625',b'53683',b'\x01\x01\x00\x02a',b'53179',b'946684863.562'
b'0.63128662109375',b'-0.00579833984375',b'0.76953125',b'0.0963134765625',b'3.1416015625',b'53782',b'\x01\x01\x00\x02a',b'53179',b'946684863.661'
b'0.63134765625',b'-0.005859375',b'0.76947021484375',b'0.0963134765625',b'3.1416015625',b'53883',b'\x01\x01\x00\x02a',b'53179',b'946684863.262'
b'0.63104248046875',b'-0.005859375',b'0.76971435546875',b'0.09637451171875',b'3.1416015625',b'53983',b'\x01\x01\x00\x02a',b'54170',b'946684863.362'
b'0.63104248046875',b'-0.00592041015625',b'0.76971435546875',b'0.09637451171875',b'3.1416015625',b'54083',b'\x01\x01\x00\x02a',b'54170',b'946684863.462'
b'0.62921142578125',b'-0.00543212890625',b'0.771240234375',b'0.096435546875',b'3.1416015625',b'54183',b'\x01\x01\x00\x02a',b'54170',b'946684863.562'
b'0.62969970703125',b'-0.00531005859375',b'0.77081298828125',b'0.09637451171875',b'3.1416015625',b'54283',b'\x01\x01\x00\x02a',b'54170',b'946684863.662'
b'0.63031005859375',b'-0.00537109375',b'0.77032470703125',b'0.09619140625',b'3.1416015625',b'54383',b'\x01\x01\x00\x02a',b'54170',b'946684864.262'
b'0.6307373046875',b'-0.0052490234375',b'0.77001953125',b'0.09588623046875',b'3.1416015625',b'54483',b'\x01\x01\x00\x02a',b'54170',b'946684864.362'
b'0.63055419921875',b'-0.0052490234375',b'0.77020263671875',b'0.09588623046875',b'3.1416015625',b'54583',b'\x01\x01\x00\x02a',b'54170',b'946684864.462'
b'0.6319580078125',b'-0.0054931640625',b'0.76904296875',b'0.0958251953125',b'3.1416015625',b'54683',b'\x01\x01\x00\x02a',b'54170',b'946684864.562'
b'0.6319580078125',b'-0.00555419921875',b'0.76904296875',b'0.09576416015625',b'3.1416015625',b'54783',b'\x01\x01\x00\x02a',b'54170',b'946684864.662'
b'0.63201904296875',b'-0.00567626953125',b'0.76898193359375',b'0.09576416015625',b'3.1416015625',b'54883',b'\x01\x01\x00\x02a',b'54170',b'946684864.262'
b'0.63201904296875',b'-0.00579833984375',b'0.76898193359375',b'0.095703125',b'3.1416015625',b'54983',b'\x01\x01\x00\x02a',b'55162',b'946684864.362'
b'0.632080078125',b'-0.00592041015625',b'0.76898193359375',b'0.0955810546875',b'3.1416015625',b'55083',b'\x01\x01\x00\x02a',b'55162',b'946684864.462'
b'0.63214111328125',b'-0.0059814453125',b'0.7689208984375',b'0.09552001953125',b'3.1416015625',b'55183',b'\x01\x01\x00\x02a',b'55162',b'946684864.562'
b'0.63214111328125',b'-0.00604248046875',b'0.7689208984375',b'0.0955810546875',b'3.1416015625',b'55283',b'\x01\x01\x00\x02a',b'55162',b'946684864.662'
b'0.63214111328125',b'-0.00592041015625',b'0.7689208984375',b'0.09552001953125',b'3.1416015625',b'55383',b'\x01\x01\x00\x02a',b'55162',b'946684865.262'
b'0.632080078125',b'-0.005859375',b'0.76898193359375',b'0.0955810546875',b'3.1416015625',b'55483',b'\x01\x01\x00\x02a',b'55162',b'946684865.362'
b'0.63201904296875',b'-0.00592041015625',b'0.76898193359375',b'0.09564208984375',b'3.1416015625',b'55584',b'\x01\x01\x00\x02a',b'55162',b'946684865.463'
b'0.6319580078125',b'-0.005859375',b'0.76904296875',b'0.095703125',b'3.1416015625',b'55683',b'\x01\x01\x00\x02a',b'55162',b'946684865.562'
b'0.6319580078125',b'-0.0057373046875',b'0.76904296875',b'0.095703125',b'3.1416015625',b'55783',b'\x01\x01\x00\x02a',b'55162',b'946684865.662'
b'0.6319580078125',b'-0.00567626953125',b'0.76904296875',b'0.09576416015625',b'3.1416015625',b'55883',b'\x01\x01\x00\x02a',b'56153',b'946684865.262'
b'0.6319580078125',b'-0.005615234375',b'0.76904296875',b'0.0958251953125',b'3.1416015625',b'55983',b'\x01\x01\x00\x02a',b'56153',b'946684865.362'
b'0.6319580078125',b'-0.00567626953125',b'0.76904296875',b'0.0958251953125',b'3.1416015625',b'56083',b'\x01\x01\x00\x02a',b'56153',b'946684865.462'
b'0.63189697265625',b'-0.005615234375',b'0.76904296875',b'0.09588623046875',b'3.1416015625',b'56184',b'\x01\x01\x00\x02a',b'56153',b'946684865.563'
b'0.63189697265625',b'-0.00567626953125',b'0.76904296875',b'0.09588623046875',b'3.1416015625',b'56283',b'\x01\x01\x00\x02a',b'56153',b'946684865.662'
